instance,precedence_encoding,precedence_graph,precedence_configuration,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+,n/a
forumt-14.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.6 2,-
forumt-14.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.0 2,-
forumt-14.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.8 2,-
forumt-14.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.6 2,-
forumt-14.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.7 2,-
forumt-14.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.9 2,-
forumt-14.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.2 2,-
forumt-14.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.6 2,-
forumt-14.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.9 2,-
forumt-14.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.8 2,-
forumt-14.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.0 2,-
forumt-14.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.2 2,-
forumt-14.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.8 2,-
forumt-14.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.7 2,-
forumt-14.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.2 2,-
forumt-14.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.2 2,-
forumt-14.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.0 2,-
forumt-14.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 2,-
forumt-14.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.5 2,-
forumt-14.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.3 2,-
forumt-14.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
forumt-14.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.4 2,-
forumt-14.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.7 2,-
forumt-14.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 2,-
forumt-14.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 2,-
forumt-14.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.3 2,-
forumt-14.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.4 2,-
forumt-14.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.8 2,-
forumt-14.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,2.1 2,-
forumt-14crafc.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.5 2,-
forumt-14crafc.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14crafc.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.0 2,-
forumt-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.1 2,-
forumt-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.8 2,-
forumt-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.3 2,-
forumt-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,2.0 2,-
forumt-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.5 2,-
forumt-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.2 2,-
forumt-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.9 2,-
forumt-14crafc.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.9 2,-
forumt-14crafc.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 2,-
forumt-14crafc.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.8 2,-
forumt-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.1 2,-
forumt-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.2 2,-
forumt-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,2.1 2,-
forumt-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.8 2,-
forumt-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 2,-
forumt-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.9 2,-
forumt-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.2 2,-
forumt-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.3 2,-
forumt-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,2.8 2,-
forumt-14crafc.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.5 2,-
forumt-14crafc.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.5 2,-
forumt-14crafc.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.8 2,-
forumt-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.2 2,-
forumt-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.5 2,-
forumt-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.1 2,-
forumt-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.3 2,-
forumt-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.2 2,-
forumt-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.4 2,-
forumt-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.3 2,-
forumt-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.4 2,-
forumt-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.9 2,-
forumt-14crafc.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 2,-
forumt-14crafc.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
forumt-14crafc.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.4 2,-
forumt-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 2,-
forumt-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 2,-
forumt-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
forumt-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 2,-
forumt-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 2,-
forumt-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
forumt-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.2 2,-
forumt-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 2,-
forumt-14crafd.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14crafd.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14crafd.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,3.7 2,-
forumt-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,4.5 2,-
forumt-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.9 2,-
forumt-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,3.7 2,-
forumt-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,2.3 2,-
forumt-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,3.6 2,-
forumt-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.9 2,-
forumt-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.0 2,-
forumt-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,4.5 2,-
forumt-14crafd.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.5 2,-
forumt-14crafd.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.2 2,-
forumt-14crafd.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.3 2,-
forumt-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.6 2,-
forumt-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.4 2,-
forumt-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,4.1 2,-
forumt-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.7 2,-
forumt-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.4 2,-
forumt-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.6 2,-
forumt-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.1 2,-
forumt-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.3 2,-
forumt-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,3.7 2,-
forumt-14crafd.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.7 2,-
forumt-14crafd.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.6 2,-
forumt-14crafd.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,2.0 2,-
forumt-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.9 2,-
forumt-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.9 2,-
forumt-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.0 2,-
forumt-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.8 2,-
forumt-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.5 2,-
forumt-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,2.8 2,-
forumt-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.8 2,-
forumt-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.1 2,-
forumt-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.1 2,-
forumt-14crafd.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.6 2,-
forumt-14crafd.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.1 2,-
forumt-14crafd.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 2,-
forumt-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.5 2,-
forumt-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.0 2,-
forumt-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,2.2 2,-
forumt-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.5 2,-
forumt-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.6 2,-
forumt-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.2 2,-
forumt-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 2,-
forumt-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.7 2,-
forumt-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 2,-
forumt-14crafe.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,2.2 2,-
forumt-14crafe.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,4.1 2,-
forumt-14crafe.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,7.4 2,-
forumt-14crafe.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.2 2,-
forumt-14crafe.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.4 2,-
forumt-14crafe.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,3.9 2,-
forumt-14crafe.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,2.2 2,-
forumt-14crafe.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,5.1 2,-
forumt-14crafe.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,4.6 2,-
forumt-14crafe.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14crafe.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,4.4 2,-
forumt-14crafe.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,4.2 2,-
forumt-14crafe.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.5 2,-
forumt-14crafe.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.9 2,-
forumt-14crafe.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.0 2,-
forumt-14crafe.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.7 2,-
forumt-14crafe.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.4 2,-
forumt-14crafe.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 2,-
forumt-14crafe.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.7 2,-
forumt-14crafe.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.3 2,-
forumt-14crafe.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.9 2,-
forumt-14crafe.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.0 2,-
forumt-14crafe.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,4.4 2,-
forumt-14crafe.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,3.9 2,-
forumt-14crafe.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,6.6 2,-
forumt-14crafe.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,6.4 2,-
forumt-14crafe.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,5.0 2,-
forumt-14crafe.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,5.7 2,-
forumt-14crafe.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,9.1 2,-
forumt-14crafe.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,8.2 2,-
forumt-14crafe.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,6.9 2,-
forumt-14crafe.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.6 2,-
forumt-14crafe.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,5.3 2,-
forumt-14crafe.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,6.5 2,-
forumt-14crafe.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.9 2,-
forumt-14crafe.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.4 2,-
forumt-14crafe.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,6.3 2,-
forumt-14crafe.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.3 2,-
forumt-14crafe.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,6.1 2,-
forumt-14crafe.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.0 2,-
forumt-14crafe.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,3.9 2,-
forumt-14crafe.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 2,-
forumt-14crafe.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.4 2,-
forumt-14crafe.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.8 2,-
forumt-14crafe.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 2,-
forumt-14crafe.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,6.0 2,-
forumt-14crafe.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,4.8 2,-
forumt-14crafe.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 2,-
tic-12.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.2 1,-
tic-12.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 1,-
tic-12.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.2 1,-
tic-12.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 1,-
tic-12.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.2 1,-
tic-12.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 1,-
tic-12.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.2 1,-
tic-12.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 1,-
tic-12.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 1,-
tic-12.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 1,-
tic-12.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 1,-
tic-12.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.3 1,-
tic-12.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 1,-
tic-12.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 1,-
tic-12.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 1,-
tic-12.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.3 1,-
tic-12.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 1,-
tic-12.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 1,-
tic-12.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 1,-
tic-12.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.2 1,-
tic-12.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.6 1,-
tic-12.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.6 1,-
tic-12.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.2 1,-
tic-12.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.4 1,-
tic-12.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.2 1,-
tic-12.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.3 1,-
tic-12.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 1,-
