instance,sat_result,status,runtime_seconds,peak_memory_mb,memory_metric,solver,solver_backend,solver_binary,solver_message,maxsat_backend_preference,resolved_uwrmaxsat_bin,precedence_mode,encoding_variant,domain_mode,objective,objective_value,proven_optimum,objective_participant_count,objective_participants,idle_range_pstar,all_participant_idle_range,total_internal_idle_slots,initial_schedule_candidates,reduced_schedule_candidates,removed_schedule_candidates,n_vars,n_hard_clauses,n_soft_clauses,n_total_clauses,n_objective_lits,precedence_direct_edges,precedence_closure_edges,precedence_max_distance,participant_internal_idle_slots,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type
forum-13.fixed020-Forb,SAT,OPTIMAL,0.976051,96.281,peak_process_tree_rss_mb,maxsat,UWrMaxSAT,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,process exit code=30,uwrmaxsat,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,imp12+,reduced,internal_idle_slot_range_pstar,10,10,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",10,12,242,1957,1713,244,64731,141057,19,141076,19,0,0,0,"4,4,10,2,2,6,2,2,6,5,12,7,4,2,4,2,0,5,5,0,0,0,9,2,2,8,2,2,2,4,2,2,4,4,2,4,11,4,5,8,2,4,0,9,2,12,2,8,2,6,0,2,2,2,0,5,4,0,2,2,0,2,2,2,2,5,0,0,0,2","6,8,6,8,20,26,26,26,24,28,24,20,22,12,10,8,4,6,8,8,8","5,8,9,6,12,11,7,13,1,15,5,2,6,19,18,20,10,21,4,7,5,6,8,13,7,11,6,7,2,5,9,8,10,7,5,9,11,10,13,12,12,10,14,14,15,13,12,10,5,13,11,16,17,18,21,14,19,6,10,9,11,8,9,8,20,10,21,13,12,5,8,2,3,6,11,7,10,4,6,5,9,8,10,13,7,12,11,1,11,20,9,7,8,15,16,14,6,19,9,7,10,5,1,8,10,3,6,11,8,9,12,7,13,12,13,8,9,11,10,7,6,3,12,10,13,9,5,6,14,15,4,11,16,7,16,8,20,11,9,21,18,6,15,4,17,2,14,19,13,7,10,12,8,6",1:M9 M88 M103 | 2:M12 M29 M72 M146 | 3:M73 M106 M122 | 4:M19 M78 M131 M144 | 5:M1 M11 M21 M30 M35 M49 M70 M80 M102 M127 | 6:M4 M13 M22 M27 M58 M74 M79 M97 M107 M121 M128 M142 M154 | 7:M7 M20 M25 M28 M34 M76 M85 M92 M100 M112 M120 M134 M150 | 8:M2 M23 M32 M62 M64 M71 M82 M93 M104 M109 M116 M136 M153 | 9:M3 M31 M36 M60 M63 M81 M91 M99 M110 M117 M126 M139 | 10:M17 M33 M38 M42 M48 M59 M66 M77 M83 M101 M105 M119 M124 M151 | 11:M6 M26 M37 M51 M61 M75 M87 M89 M108 M118 M132 M138 | 12:M5 M40 M41 M47 M69 M86 M111 M114 M123 M152 | 13:M8 M24 M39 M46 M50 M68 M84 M113 M115 M125 M149 | 14:M43 M44 M56 M96 M129 M147 | 15:M10 M45 M94 M130 M143 | 16:M52 M95 M133 M135 | 17:M53 M145 | 18:M15 M54 M141 | 19:M14 M57 M98 M148 | 20:M16 M65 M90 M137 | 21:M18 M55 M67 M140,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear P* first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap over P* with no hard upper bound",,,result
forum-13.fixed040-Forb,SAT,OPTIMAL,0.654497,80.621,peak_process_tree_rss_mb,maxsat,UWrMaxSAT,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,process exit code=30,uwrmaxsat,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,imp12+,reduced,internal_idle_slot_range_pstar,12,12,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",12,14,581,1480,1108,372,48244,105346,19,105365,19,0,0,0,"4,9,13,10,9,12,7,8,7,12,11,7,12,14,7,6,0,11,14,0,0,0,14,13,5,12,6,10,14,2,14,14,14,14,10,9,11,14,13,12,4,9,0,14,14,14,14,14,3,14,0,4,2,14,0,11,7,0,10,14,0,4,11,8,9,6,0,0,0,7","28,20,20,16,14,16,8,10,18,20,16,16,28,8,8,6,8,10,12,12,14","3,9,2,13,7,5,12,4,1,19,15,18,21,20,3,9,10,17,4,12,3,13,1,2,7,9,13,7,2,9,11,3,8,8,5,2,11,12,13,1,12,4,21,18,14,13,10,1,3,15,18,16,17,20,1,21,19,6,10,13,11,9,3,18,20,19,21,1,5,4,8,2,3,6,11,13,12,11,2,1,5,9,13,10,4,6,3,12,15,20,13,9,10,19,1,14,6,21,5,3,10,13,6,1,10,5,4,2,1,8,12,13,11,13,6,2,1,11,10,8,9,5,10,20,1,16,2,11,6,19,21,14,17,9,3,15,13,14,20,21,19,18,7,4,17,2,1,16,6,13,10,4,12,1",1:M9 M23 M40 M48 M55 M68 M80 M95 M104 M109 M117 M125 M147 M154 | 2:M3 M24 M29 M36 M72 M79 M108 M116 M127 M146 | 3:M1 M15 M21 M32 M49 M63 M73 M87 M100 M135 | 4:M8 M19 M42 M70 M85 M107 M144 M152 | 5:M6 M35 M69 M81 M99 M106 M122 | 6:M58 M74 M86 M97 M103 M115 M129 M149 | 7:M5 M25 M28 M143 | 8:M33 M34 M71 M110 M120 | 9:M2 M16 M26 M30 M62 M82 M92 M121 M134 | 10:M17 M47 M59 M84 M93 M101 M105 M119 M123 M151 | 11:M31 M37 M61 M75 M78 M113 M118 M128 | 12:M7 M20 M38 M41 M77 M88 M111 M153 | 13:M4 M22 M27 M39 M46 M60 M76 M83 M91 M102 M112 M114 M137 M150 | 14:M45 M96 M132 M138 | 15:M11 M50 M89 M136 | 16:M52 M126 M148 | 17:M18 M53 M133 M145 | 18:M12 M44 M51 M64 M142 | 19:M10 M57 M66 M94 M130 M141 | 20:M14 M54 M65 M90 M124 M139 | 21:M13 M43 M56 M67 M98 M131 M140,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear P* first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap over P* with no hard upper bound",,,result
forum-13crafb.fixed020-Forb,SAT,OPTIMAL,1.107548,97.141,peak_process_tree_rss_mb,maxsat,UWrMaxSAT,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,process exit code=30,uwrmaxsat,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,imp12+,reduced,internal_idle_slot_range_pstar,17,17,56,"1,2,3,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,36,37,38,39,40,41,42,43,44,45,47,48,51,53,54,56,57,58,59,60,61,62,63,64,65,66,76",17,17,700,2545,2138,407,64594,146261,20,146281,20,0,0,0,"12,13,10,14,0,0,7,3,6,13,0,16,15,11,15,17,15,8,11,13,15,11,16,9,16,15,0,17,2,6,12,17,10,0,0,16,17,6,14,15,17,15,11,17,16,0,17,0,0,0,15,0,12,11,0,17,17,4,17,17,12,0,17,7,15,17,0,0,0,0,0,0,0,0,0,16","28,28,22,20,18,14,16,14,20,18,16,14,12,12,12,10,12,10,14,28,24,28","10,14,10,6,3,11,2,2,17,21,6,5,3,12,18,21,2,17,16,15,20,7,21,4,8,5,17,14,9,11,2,9,9,19,1,9,4,20,2,10,19,1,5,14,19,13,20,9,2,11,14,12,21,16,10,13,15,20,2,22,21,12,3,16,20,22,6,1,15,22,7,5,20,12,21,18,2,3,4,8,11,1,7,2,19,21,22,1,22,3,10,4,22,18,15,21,13,17,20,16,14,19,22,20,22,13,21,21,17,1,7,4,11,10,18,22,1,11,3,7,6,2,9,20,2,20,8,22,3,4,2,8,9,5,13,19,11,20,22,16,14,17,7,1,18,4,1,5,19,3,5,6,1,20,9,21,10,8,15,12,22,1,4,1,4,5,10,8,9,7,3,2,6,11,12,1,20,13,7,21,4,3,8,6,5,2,22,15,9,3,12,20,10,1,22",1:M35 M42 M68 M82 M88 M110 M117 M144 M147 M153 M162 M164 M176 M194 | 2:M7 M8 M17 M31 M39 M49 M59 M77 M84 M122 M125 M131 M172 M186 | 3:M5 M13 M63 M78 M90 M119 M129 M150 M171 M182 M190 | 4:M24 M37 M79 M92 M112 M130 M146 M163 M165 M181 | 5:M12 M26 M43 M72 M134 M148 M151 M166 M185 | 6:M4 M11 M67 M121 M152 M173 M184 | 7:M22 M71 M83 M111 M120 M143 M170 M179 | 8:M25 M80 M127 M132 M158 M168 M183 | 9:M29 M32 M33 M36 M48 M123 M133 M155 M169 M189 | 10:M1 M3 M40 M55 M91 M114 M157 M167 M193 | 11:M6 M30 M50 M81 M113 M118 M137 M174 | 12:M14 M52 M62 M74 M160 M175 M191 | 13:M46 M56 M97 M106 M135 M178 | 14:M2 M28 M44 M51 M101 M141 | 15:M20 M57 M69 M95 M159 M188 | 16:M19 M54 M64 M100 M140 | 17:M9 M18 M27 M98 M109 M142 | 18:M15 M76 M94 M115 M145 | 19:M34 M41 M45 M85 M102 M136 M149 | 20:M21 M38 M47 M58 M65 M73 M99 M104 M124 M126 M138 M154 M177 M192 | 21:M10 M16 M23 M53 M61 M75 M86 M96 M107 M108 M156 M180 | 22:M60 M66 M70 M87 M89 M93 M103 M105 M116 M128 M139 M161 M187 M195,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear P* first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap over P* with no hard upper bound",,,result
forum-13crafb.fixed040-Forb,UNSAT,UNSAT,0.617654,79.363,peak_process_tree_rss_mb,maxsat,UWrMaxSAT,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,process exit code=20,uwrmaxsat,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,imp12+,reduced,internal_idle_slot_range_pstar,,,56,"1,2,3,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,36,37,38,39,40,41,42,43,44,45,47,48,51,53,54,56,57,58,59,60,61,62,63,64,65,66,76",,,,1991,1862,129,63271,140161,20,140181,20,0,0,0,,,,,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear P* first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap over P* with no hard upper bound",,,result
forum-13crafc.fixed020-Forb,SAT,OPTIMAL,0.951622,96.277,peak_process_tree_rss_mb,maxsat,UWrMaxSAT,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,process exit code=30,uwrmaxsat,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,imp12+,reduced,internal_idle_slot_range_pstar,10,10,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",10,12,248,1957,1713,244,64867,141381,19,141400,19,0,0,0,"3,4,10,2,2,9,2,2,6,5,11,7,2,2,6,2,0,5,6,0,0,0,9,3,2,8,2,3,2,4,2,2,4,4,2,4,11,4,7,8,2,4,0,9,2,12,2,8,2,6,0,2,2,2,0,5,4,0,2,2,0,2,2,2,2,5,0,0,0,2","8,8,14,12,16,24,24,24,24,24,24,24,22,12,8,8,4,4,8,8,8","5,8,9,6,3,11,7,12,1,15,5,12,4,3,19,20,10,21,4,5,13,6,8,2,7,11,6,7,2,1,9,8,3,7,5,6,11,10,13,12,12,10,14,14,15,13,12,8,5,13,11,16,17,18,21,14,19,6,10,9,11,11,9,8,20,10,21,8,13,7,9,2,3,6,11,12,10,4,6,5,9,8,10,13,7,12,11,1,11,20,9,7,16,10,8,14,6,19,9,7,10,5,1,3,10,3,8,11,9,7,12,4,13,12,13,8,9,11,10,7,6,3,8,12,13,9,6,5,14,15,4,11,16,7,16,13,20,15,12,21,18,6,9,4,17,2,14,19,12,7,10,13,8,6",1:M9 M30 M88 M103 | 2:M24 M29 M72 M146 | 3:M5 M14 M33 M73 M104 M106 M122 | 4:M13 M19 M78 M112 M131 M144 | 5:M1 M11 M20 M35 M49 M80 M102 M128 | 6:M4 M22 M27 M36 M58 M74 M79 M97 M121 M127 M142 M154 | 7:M7 M25 M28 M34 M70 M85 M92 M100 M110 M120 M134 M150 | 8:M2 M23 M32 M48 M64 M68 M82 M95 M107 M116 M123 M153 | 9:M3 M31 M60 M63 M71 M81 M91 M99 M109 M117 M126 M143 | 10:M17 M38 M42 M59 M66 M77 M83 M94 M101 M105 M119 M151 | 11:M6 M26 M37 M51 M61 M62 M75 M87 M89 M108 M118 M132 | 12:M8 M12 M40 M41 M47 M76 M86 M111 M114 M124 M139 M149 | 13:M21 M39 M46 M50 M69 M84 M113 M115 M125 M136 M152 | 14:M43 M44 M56 M96 M129 M147 | 15:M10 M45 M130 M138 | 16:M52 M93 M133 M135 | 17:M53 M145 | 18:M54 M141 | 19:M15 M57 M98 M148 | 20:M16 M65 M90 M137 | 21:M18 M55 M67 M140,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear P* first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap over P* with no hard upper bound",,,result
forum-13crafc.fixed040-Forb,SAT,OPTIMAL,0.668464,79.602,peak_process_tree_rss_mb,maxsat,UWrMaxSAT,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,process exit code=30,uwrmaxsat,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,imp12+,reduced,internal_idle_slot_range_pstar,12,12,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",12,14,559,1480,1108,372,49174,106877,19,106896,19,0,0,0,"4,9,13,9,9,11,6,8,7,12,11,14,7,12,6,6,0,12,14,0,0,0,13,12,5,12,6,14,14,8,7,14,14,13,8,9,10,14,12,11,4,8,0,14,12,14,14,14,2,14,0,4,2,14,0,8,7,0,10,12,0,4,9,8,8,5,0,0,0,6","16,24,24,16,12,16,14,12,22,22,16,14,24,6,4,8,8,14,12,14,10","5,9,2,13,8,12,3,4,1,19,18,4,21,20,3,9,10,17,4,13,3,9,2,11,7,2,3,7,2,9,13,12,8,8,5,3,11,13,2,1,12,10,20,18,16,13,9,2,3,15,18,16,17,20,2,21,19,6,10,13,11,9,3,18,20,19,21,4,7,5,8,2,3,6,10,13,12,7,5,1,3,9,2,10,4,6,13,12,16,20,4,9,10,19,18,14,6,21,5,3,10,13,6,1,10,1,13,3,11,4,12,5,2,6,7,2,1,11,10,8,13,7,10,20,1,9,8,11,6,18,19,14,17,9,11,15,13,18,20,21,19,16,7,4,17,2,3,14,6,9,10,11,1,12",1:M9 M40 M80 M104 M106 M117 M125 M153 | 2:M3 M23 M26 M29 M39 M48 M55 M72 M83 M113 M116 M146 | 3:M7 M15 M21 M27 M36 M49 M63 M73 M81 M100 M108 M147 | 4:M8 M12 M19 M68 M85 M91 M110 M144 | 5:M1 M35 M70 M79 M99 M112 | 6:M58 M74 M86 M97 M103 M114 M129 M149 | 7:M25 M28 M69 M78 M115 M122 M143 | 8:M5 M33 M34 M71 M120 M127 | 9:M2 M16 M22 M30 M47 M62 M82 M92 M126 M134 M150 | 10:M17 M42 M59 M75 M84 M93 M101 M105 M119 M123 M151 | 11:M24 M37 M61 M109 M118 M128 M135 M152 | 12:M6 M32 M41 M77 M88 M111 M154 | 13:M4 M20 M31 M38 M46 M60 M76 M87 M102 M107 M121 M137 | 14:M96 M132 M148 | 15:M50 M136 | 16:M45 M52 M89 M142 | 17:M18 M53 M133 M145 | 18:M11 M44 M51 M64 M95 M130 M138 | 19:M10 M57 M66 M94 M131 M141 | 20:M14 M43 M54 M65 M90 M124 M139 | 21:M13 M56 M67 M98 M140,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear P* first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap over P* with no hard upper bound",,,result
forum-14.fixed020-Forb,SAT,OPTIMAL,1.936475,146.375,peak_process_tree_rss_mb,maxsat,UWrMaxSAT,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,process exit code=30,uwrmaxsat,/home/adminlinux/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,imp12+,reduced,internal_idle_slot_range_pstar,10,10,72,"1,2,3,4,5,6,8,9,11,12,14,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",10,10,619,4362,3544,818,110062,240393,20,240413,20,0,0,0,"8,10,10,10,10,10,0,10,0,0,8,9,0,10,0,0,8,0,10,10,10,8,10,4,6,10,10,9,9,10,10,10,10,10,10,5,10,8,10,10,10,10,10,10,10,1,10,8,8,10,10,10,10,10,10,10,2,6,10,4,0,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,8","22,26,24,26,26,32,38,38,36,24,32,34,34,24,28,10,22,18,20,20,28,42","22,8,11,21,12,14,21,14,15,13,13,2,5,1,9,8,4,3,11,12,6,11,17,10,22,6,18,15,7,22,21,4,7,13,21,8,9,17,12,1,3,18,19,19,7,5,17,20,21,11,22,6,11,2,3,4,12,9,13,20,21,14,12,6,14,22,20,20,22,17,15,12,4,14,3,18,9,20,15,10,3,13,7,8,5,4,22,3,15,8,21,11,13,7,12,8,6,8,22,10,9,13,4,21,22,7,8,9,15,6,14,13,8,1,22,3,11,10,12,9,2,7,1,10,9,8,6,11,12,7,2,2,17,19,7,1,11,13,22,8,5,9,19,22,4,13,12,10,6,1,6,14,12,18,2,5,19,7,13,17,15,2,15,8,13,14,16,17,6,18,22,5,12,11,14,2,10,15,11,3,22,8,7,5,21,21,17,18,22,19,4,9,15,16,7,15,20,8,20,9,5,3,13,6,7,12,16,21,22,15,2,18,14,17,19,8,13,20,16,15,1,13,19,22,3,4,8,6,18,12,10,21,2,5,11,7,9,17,14,20,6,1,13,15,14,7,8,9,22,13,5,4,9,21,7,19,16,22,2,7,11,5,6,10,8,12,9,3,1,4,11,17,10,4,18,1,5,2,12,6,7,11,9,9,19,21,22,10,20,22,11,2,12,8,5,1,7,4,9,6,3,10",1:M14 M40 M114 M123 M136 M150 M221 M242 M269 M276 M296 | 2:M12 M54 M121 M131 M132 M155 M162 M176 M211 M233 M259 M278 M292 | 3:M18 M41 M55 M75 M81 M88 M116 M180 M202 M225 M268 M301 | 4:M17 M32 M56 M73 M86 M103 M145 M191 M226 M252 M270 M274 M298 | 5:M13 M46 M85 M141 M156 M172 M184 M201 M234 M251 M262 M277 M295 | 6:M21 M26 M52 M64 M97 M110 M127 M149 M151 M169 M204 M228 M241 M263 M280 M300 | 7:M29 M33 M45 M83 M94 M106 M122 M130 M135 M158 M183 M195 M205 M236 M246 M255 M260 M281 M297 | 8:M2 M16 M36 M84 M90 M96 M98 M107 M113 M126 M140 M164 M182 M198 M216 M227 M247 M265 M294 | 9:M15 M37 M58 M77 M101 M108 M120 M125 M142 M192 M200 M237 M248 M253 M267 M283 M284 M299 | 10:M24 M80 M100 M118 M124 M148 M177 M231 M264 M273 M288 M302 | 11:M3 M19 M22 M50 M53 M92 M117 M128 M137 M174 M179 M235 M261 M271 M282 M291 | 12:M5 M20 M39 M57 M63 M72 M95 M119 M129 M147 M153 M173 M206 M230 M266 M279 M293 | 13:M10 M11 M34 M59 M82 M93 M102 M112 M138 M146 M159 M165 M203 M217 M222 M243 M250 | 14:M6 M8 M62 M65 M74 M111 M152 M166 M175 M213 M239 M245 | 15:M9 M28 M71 M79 M89 M109 M161 M163 M178 M193 M196 M210 M220 M244 | 16:M167 M194 M207 M219 M257 | 17:M23 M38 M47 M70 M133 M160 M168 M187 M214 M238 M272 | 18:M27 M42 M76 M154 M170 M188 M212 M229 M275 | 19:M43 M44 M134 M143 M157 M190 M215 M223 M256 M285 | 20:M48 M60 M67 M68 M78 M197 M199 M218 M240 M289 | 21:M4 M7 M31 M35 M49 M61 M91 M104 M185 M186 M208 M232 M254 M286 | 22:M1 M25 M30 M51 M66 M69 M87 M99 M105 M115 M139 M144 M171 M181 M189 M209 M224 M249 M258 M287 M290,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear P* first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap over P* with no hard upper bound",,,result
