instance,sat_result,status,total_runtime_s,input_parsing_s,constraint_building_s,solver_runtime_s,peak_memory_mb,memory_metric,n_vars,n_hard_clauses,n_soft_clauses,n_total_clauses,solver,solver_cost,fairness_gap,hard_fairness_limit,participant_gap_slots,assignment_by_meeting,schedule_by_slot,validation_status,error_type,error_message
forum-13.fixed020-Forb,SAT,OPTIMAL,5.294113,0.040939,0.588584,4.062755,215.406,peak_process_tree_rss_mb,131823,364999,19,365018,UWrMaxSAT,12,12,,"4,0,10,6,9,8,2,5,4,0,2,9,3,1,0,1,0,7,1,0,0,0,1,2,3,12,4,8,7,2,12,10,12,9,3,1,3,1,12,10,7,8,0,12,2,12,5,5,0,9,0,1,2,1,0,10,5,0,0,8,0,1,6,4,4,5,0,0,0,0","M1:T2,M2:T6,M3:T4,M4:T13,M5:T5,M6:T7,M7:T8,M8:T10,M9:T1,M10:T14,M11:T1,M12:T2,M13:T3,M14:T4,M15:T5,M16:T6,M17:T10,M18:T7,M19:T4,M20:T2,M21:T1,M22:T3,M23:T5,M24:T6,M25:T7,M26:T1,M27:T11,M28:T7,M29:T2,M30:T3,M31:T4,M32:T5,M33:T6,M34:T9,M35:T5,M36:T1,M37:T11,M38:T3,M39:T2,M40:T6,M41:T12,M42:T1,M43:T14,M44:T15,M45:T16,M46:T13,M47:T9,M48:T2,M49:T1,M50:T2,M51:T3,M52:T16,M53:T4,M54:T5,M55:T6,M56:T7,M57:T19,M58:T6,M59:T1,M60:T2,M61:T11,M62:T2,M63:T4,M64:T6,M65:T20,M66:T9,M67:T7,M68:T1,M69:T4,M70:T5,M71:T7,M72:T2,M73:T3,M74:T6,M75:T8,M76:T9,M77:T10,M78:T2,M79:T3,M80:T4,M81:T5,M82:T1,M83:T6,M84:T7,M85:T8,M86:T13,M87:T9,M88:T10,M89:T1,M90:T20,M91:T4,M92:T2,M93:T3,M94:T5,M95:T7,M96:T14,M97:T6,M98:T8,M99:T5,M100:T2,M101:T10,M102:T3,M103:T4,M104:T12,M105:T10,M106:T6,M107:T4,M108:T5,M109:T8,M110:T3,M111:T12,M112:T7,M113:T11,M114:T5,M115:T3,M116:T4,M117:T6,M118:T8,M119:T10,M120:T7,M121:T9,M122:T5,M123:T3,M124:T18,M125:T7,M126:T9,M127:T8,M128:T10,M129:T11,M130:T12,M131:T13,M132:T14,M133:T15,M134:T3,M135:T16,M136:T11,M137:T7,M138:T12,M139:T9,M140:T21,M141:T8,M142:T13,M143:T10,M144:T4,M145:T17,M146:T2,M147:T18,M148:T14,M149:T6,M150:T5,M151:T10,M152:T7,M153:T8,M154:T9",1:M9 M11 M21 M26 M36 M42 M49 M59 M68 M82 M89 | 2:M1 M12 M20 M29 M39 M48 M50 M60 M62 M72 M78 M92 M100 M146 | 3:M13 M22 M30 M38 M51 M73 M79 M93 M102 M110 M115 M123 M134 | 4:M3 M14 M19 M31 M53 M63 M69 M80 M91 M103 M107 M116 M144 | 5:M5 M15 M23 M32 M35 M54 M70 M81 M94 M99 M108 M114 M122 M150 | 6:M2 M16 M24 M33 M40 M55 M58 M64 M74 M83 M97 M106 M117 M149 | 7:M6 M18 M25 M28 M56 M67 M71 M84 M95 M112 M120 M125 M137 M152 | 8:M7 M75 M85 M98 M109 M118 M127 M141 M153 | 9:M34 M47 M66 M76 M87 M121 M126 M139 M154 | 10:M8 M17 M77 M88 M101 M105 M119 M128 M143 M151 | 11:M27 M37 M61 M113 M129 M136 | 12:M41 M104 M111 M130 M138 | 13:M4 M46 M86 M131 M142 | 14:M10 M43 M96 M132 M148 | 15:M44 M133 | 16:M45 M52 M135 | 17:M145 | 18:M124 M147 | 19:M57 | 20:M65 M90 | 21:M140,PASSED,,
forum-13.fixed040-Forb,SAT,OPTIMAL,3.852991,0.028481,0.605972,2.562355,209.305,peak_process_tree_rss_mb,131823,365030,19,365049,UWrMaxSAT,14,14,,"4,14,8,14,8,8,6,6,7,13,5,8,8,10,5,14,0,7,5,0,0,0,7,5,5,5,6,4,10,11,6,8,7,11,12,9,0,11,7,10,4,4,0,0,13,12,10,10,2,14,0,8,2,7,0,6,7,0,10,2,0,1,2,8,0,5,0,0,0,1","M1:T13,M2:T9,M3:T2,M4:T12,M5:T11,M6:T10,M7:T8,M8:T4,M9:T1,M10:T19,M11:T20,M12:T19,M13:T21,M14:T18,M15:T15,M16:T9,M17:T10,M18:T17,M19:T4,M20:T13,M21:T3,M22:T12,M23:T11,M24:T10,M25:T7,M26:T12,M27:T13,M28:T7,M29:T2,M30:T12,M31:T11,M32:T9,M33:T8,M34:T8,M35:T5,M36:T13,M37:T11,M38:T9,M39:T10,M40:T1,M41:T12,M42:T13,M43:T21,M44:T18,M45:T20,M46:T13,M47:T12,M48:T10,M49:T3,M50:T18,M51:T17,M52:T16,M53:T15,M54:T20,M55:T14,M56:T21,M57:T19,M58:T6,M59:T10,M60:T13,M61:T11,M62:T9,M63:T21,M64:T19,M65:T20,M66:T18,M67:T17,M68:T12,M69:T11,M70:T10,M71:T9,M72:T2,M73:T3,M74:T6,M75:T8,M76:T13,M77:T5,M78:T9,M79:T13,M80:T1,M81:T12,M82:T11,M83:T8,M84:T10,M85:T7,M86:T6,M87:T5,M88:T4,M89:T21,M90:T20,M91:T19,M92:T9,M93:T18,M94:T17,M95:T16,M96:T14,M97:T6,M98:T15,M99:T12,M100:T11,M101:T10,M102:T13,M103:T9,M104:T1,M105:T10,M106:T11,M107:T13,M108:T9,M109:T6,M110:T8,M111:T12,M112:T7,M113:T4,M114:T13,M115:T12,M116:T9,M117:T1,M118:T11,M119:T10,M120:T8,M121:T7,M122:T19,M123:T10,M124:T20,M125:T21,M126:T18,M127:T16,M128:T11,M129:T15,M130:T13,M131:T12,M132:T14,M133:T17,M134:T9,M135:T19,M136:T20,M137:T13,M138:T18,M139:T16,M140:T21,M141:T11,M142:T15,M143:T7,M144:T4,M145:T17,M146:T2,M147:T12,M148:T14,M149:T6,M150:T12,M151:T10,M152:T11,M153:T9,M154:T7",1:M9 M40 M80 M104 M117 | 2:M3 M29 M72 M146 | 3:M21 M49 M73 | 4:M8 M19 M88 M113 M144 | 5:M35 M77 M87 | 6:M58 M74 M86 M97 M109 M149 | 7:M25 M28 M85 M112 M121 M143 M154 | 8:M7 M33 M34 M75 M83 M110 M120 | 9:M2 M16 M32 M38 M62 M71 M78 M92 M103 M108 M116 M134 M153 | 10:M6 M17 M24 M39 M48 M59 M70 M84 M101 M105 M119 M123 M151 | 11:M5 M23 M31 M37 M61 M69 M82 M100 M106 M118 M128 M141 M152 | 12:M4 M22 M26 M30 M41 M47 M68 M81 M99 M111 M115 M131 M147 M150 | 13:M1 M20 M27 M36 M42 M46 M60 M76 M79 M102 M107 M114 M130 M137 | 14:M55 M96 M132 M148 | 15:M15 M53 M98 M129 M142 | 16:M52 M95 M127 M139 | 17:M18 M51 M67 M94 M133 M145 | 18:M14 M44 M50 M66 M93 M126 M138 | 19:M10 M12 M57 M64 M91 M122 M135 | 20:M11 M45 M54 M65 M90 M124 M136 | 21:M13 M43 M56 M63 M89 M125 M140,PASSED,,
forum-13.forb0003,SAT,OPTIMAL,9.249516,0.024634,0.603122,8.01305,242.012,peak_process_tree_rss_mb,131823,364907,19,364926,UWrMaxSAT,0,0,,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","M1:T5,M2:T12,M3:T13,M4:T9,M5:T10,M6:T6,M7:T7,M8:T8,M9:T11,M10:T14,M11:T9,M12:T10,M13:T12,M14:T11,M15:T15,M16:T14,M17:T16,M18:T13,M19:T3,M20:T7,M21:T6,M22:T5,M23:T4,M24:T8,M25:T5,M26:T9,M27:T10,M28:T9,M29:T7,M30:T11,M31:T8,M32:T5,M33:T6,M34:T11,M35:T8,M36:T13,M37:T9,M38:T10,M39:T12,M40:T7,M41:T13,M42:T12,M43:T14,M44:T16,M45:T15,M46:T7,M47:T6,M48:T5,M49:T5,M50:T6,M51:T8,M52:T7,M53:T9,M54:T4,M55:T10,M56:T11,M57:T3,M58:T10,M59:T13,M60:T11,M61:T12,M62:T6,M63:T5,M64:T2,M65:T4,M66:T6,M67:T3,M68:T12,M69:T6,M70:T9,M71:T8,M72:T11,M73:T5,M74:T7,M75:T10,M76:T13,M77:T4,M78:T9,M79:T7,M80:T11,M81:T12,M82:T13,M83:T6,M84:T5,M85:T10,M86:T4,M87:T3,M88:T8,M89:T6,M90:T13,M91:T12,M92:T10,M93:T5,M94:T11,M95:T14,M96:T8,M97:T7,M98:T9,M99:T13,M100:T8,M101:T11,M102:T12,M103:T9,M104:T10,M105:T11,M106:T8,M107:T9,M108:T12,M109:T10,M110:T4,M111:T6,M112:T7,M113:T5,M114:T7,M115:T5,M116:T6,M117:T8,M118:T3,M119:T4,M120:T1,M121:T2,M122:T11,M123:T7,M124:T12,M125:T14,M126:T13,M127:T3,M128:T8,M129:T5,M130:T4,M131:T10,M132:T6,M133:T9,M134:T4,M135:T14,M136:T10,M137:T7,M138:T3,M139:T8,M140:T15,M141:T6,M142:T12,M143:T2,M144:T1,M145:T9,M146:T11,M147:T5,M148:T13,M149:T12,M150:T9,M151:T8,M152:T11,M153:T10,M154:T7",1:M120 M144 | 2:M64 M121 M143 | 3:M19 M57 M67 M87 M118 M127 M138 | 4:M23 M54 M65 M77 M86 M110 M119 M130 M134 | 5:M1 M22 M25 M32 M48 M49 M63 M73 M84 M93 M113 M115 M129 M147 | 6:M6 M21 M33 M47 M50 M62 M66 M69 M83 M89 M111 M116 M132 M141 | 7:M7 M20 M29 M40 M46 M52 M74 M79 M97 M112 M114 M123 M137 M154 | 8:M8 M24 M31 M35 M51 M71 M88 M96 M100 M106 M117 M128 M139 M151 | 9:M4 M11 M26 M28 M37 M53 M70 M78 M98 M103 M107 M133 M145 M150 | 10:M5 M12 M27 M38 M55 M58 M75 M85 M92 M104 M109 M131 M136 M153 | 11:M9 M14 M30 M34 M56 M60 M72 M80 M94 M101 M105 M122 M146 M152 | 12:M2 M13 M39 M42 M61 M68 M81 M91 M102 M108 M124 M142 M149 | 13:M3 M18 M36 M41 M59 M76 M82 M90 M99 M126 M148 | 14:M10 M16 M43 M95 M125 M135 | 15:M15 M45 M140 | 16:M17 M44 | 17: | 18: | 19: | 20: | 21:,PASSED,,
forum-13.forb0007,SAT,OPTIMAL,7.106895,0.053832,0.596648,5.861937,261.121,peak_process_tree_rss_mb,131823,364922,19,364941,UWrMaxSAT,0,0,,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","M1:T6,M2:T5,M3:T12,M4:T10,M5:T11,M6:T8,M7:T7,M8:T13,M9:T9,M10:T14,M11:T4,M12:T7,M13:T5,M14:T6,M15:T2,M16:T8,M17:T1,M18:T3,M19:T5,M20:T6,M21:T2,M22:T1,M23:T3,M24:T4,M25:T2,M26:T7,M27:T7,M28:T9,M29:T11,M30:T12,M31:T10,M32:T8,M33:T6,M34:T9,M35:T12,M36:T13,M37:T10,M38:T8,M39:T11,M40:T7,M41:T12,M42:T13,M43:T14,M44:T16,M45:T15,M46:T7,M47:T6,M48:T10,M49:T7,M50:T9,M51:T8,M52:T5,M53:T10,M54:T6,M55:T12,M56:T13,M57:T11,M58:T10,M59:T12,M60:T13,M61:T11,M62:T5,M63:T6,M64:T4,M65:T5,M66:T7,M67:T3,M68:T13,M69:T12,M70:T7,M71:T6,M72:T11,M73:T9,M74:T8,M75:T4,M76:T5,M77:T10,M78:T9,M79:T6,M80:T12,M81:T11,M82:T13,M83:T7,M84:T5,M85:T10,M86:T4,M87:T8,M88:T3,M89:T8,M90:T6,M91:T11,M92:T7,M93:T3,M94:T5,M95:T10,M96:T9,M97:T12,M98:T4,M99:T12,M100:T9,M101:T8,M102:T13,M103:T10,M104:T11,M105:T10,M106:T6,M107:T5,M108:T4,M109:T3,M110:T8,M111:T11,M112:T7,M113:T9,M114:T5,M115:T8,M116:T6,M117:T3,M118:T9,M119:T4,M120:T2,M121:T1,M122:T6,M123:T4,M124:T13,M125:T14,M126:T12,M127:T5,M128:T8,M129:T11,M130:T10,M131:T9,M132:T3,M133:T7,M134:T7,M135:T8,M136:T11,M137:T14,M138:T4,M139:T1,M140:T15,M141:T6,M142:T10,M143:T9,M144:T3,M145:T5,M146:T12,M147:T2,M148:T13,M149:T10,M150:T9,M151:T11,M152:T13,M153:T12,M154:T8",1:M17 M22 M121 M139 | 2:M15 M21 M25 M120 M147 | 3:M18 M23 M67 M88 M93 M109 M117 M132 M144 | 4:M11 M24 M64 M75 M86 M98 M108 M119 M123 M138 | 5:M2 M13 M19 M52 M62 M65 M76 M84 M94 M107 M114 M127 M145 | 6:M1 M14 M20 M33 M47 M54 M63 M71 M79 M90 M106 M116 M122 M141 | 7:M7 M12 M26 M27 M40 M46 M49 M66 M70 M83 M92 M112 M133 M134 | 8:M6 M16 M32 M38 M51 M74 M87 M89 M101 M110 M115 M128 M135 M154 | 9:M9 M28 M34 M50 M73 M78 M96 M100 M113 M118 M131 M143 M150 | 10:M4 M31 M37 M48 M53 M58 M77 M85 M95 M103 M105 M130 M142 M149 | 11:M5 M29 M39 M57 M61 M72 M81 M91 M104 M111 M129 M136 M151 | 12:M3 M30 M35 M41 M55 M59 M69 M80 M97 M99 M126 M146 M153 | 13:M8 M36 M42 M56 M60 M68 M82 M102 M124 M148 M152 | 14:M10 M43 M125 M137 | 15:M45 M140 | 16:M44 | 17: | 18: | 19: | 20: | 21:,PASSED,,
forum-13crafb.fixed020-Forb,SAT,OPTIMAL,4.416424,0.049489,0.635721,3.062943,241.938,peak_process_tree_rss_mb,138450,401957,20,401977,UWrMaxSAT,17,17,,"12,11,8,12,0,0,6,3,6,13,0,9,7,8,5,17,15,7,10,11,8,11,12,2,12,14,0,8,4,6,6,12,8,0,0,13,16,6,12,13,12,1,10,9,1,0,7,0,0,0,12,0,10,6,0,5,9,4,9,11,7,0,8,6,11,17,0,0,0,0,0,0,0,0,0,8","M1:T6,M2:T12,M3:T11,M4:T3,M5:T5,M6:T2,M7:T3,M8:T7,M9:T22,M10:T10,M11:T6,M12:T5,M13:T11,M14:T10,M15:T19,M16:T17,M17:T3,M18:T14,M19:T22,M20:T16,M21:T20,M22:T11,M23:T19,M24:T9,M25:T8,M26:T5,M27:T4,M28:T8,M29:T9,M30:T12,M31:T4,M32:T9,M33:T9,M34:T10,M35:T1,M36:T9,M37:T4,M38:T17,M39:T7,M40:T18,M41:T1,M42:T13,M43:T10,M44:T20,M45:T20,M46:T13,M47:T21,M48:T6,M49:T10,M50:T3,M51:T14,M52:T8,M53:T22,M54:T17,M55:T12,M56:T14,M57:T7,M58:T7,M59:T5,M60:T4,M61:T19,M62:T11,M63:T8,M64:T21,M65:T20,M66:T14,M67:T6,M68:T10,M69:T9,M70:T6,M71:T12,M72:T5,M73:T13,M74:T8,M75:T14,M76:T11,M77:T2,M78:T3,M79:T4,M80:T1,M81:T9,M82:T12,M83:T11,M84:T2,M85:T21,M86:T15,M87:T14,M88:T8,M89:T16,M90:T5,M91:T9,M92:T15,M93:T7,M94:T21,M95:T15,M96:T14,M97:T20,M98:T17,M99:T13,M100:T16,M101:T18,M102:T22,M103:T19,M104:T13,M105:T22,M106:T5,M107:T9,M108:T14,M109:T19,M110:T1,M111:T3,M112:T2,M113:T11,M114:T10,M115:T13,M116:T17,M117:T1,M118:T2,M119:T5,M120:T11,M121:T6,M122:T3,M123:T7,M124:T14,M125:T12,M126:T11,M127:T8,M128:T4,M129:T9,M130:T3,M131:T8,M132:T2,M133:T10,M134:T5,M135:T15,M136:T19,M137:T11,M138:T20,M139:T22,M140:T13,M141:T14,M142:T17,M143:T7,M144:T1,M145:T21,M146:T15,M147:T8,M148:T14,M149:T2,M150:T16,M151:T5,M152:T15,M153:T1,M154:T10,M155:T9,M156:T12,M157:T8,M158:T20,M159:T19,M160:T5,M161:T15,M162:T14,M163:T4,M164:T9,M165:T3,M166:T5,M167:T10,M168:T1,M169:T4,M170:T6,M171:T12,M172:T2,M173:T7,M174:T8,M175:T11,M176:T1,M177:T20,M178:T18,M179:T3,M180:T16,M181:T4,M182:T19,M183:T13,M184:T6,M185:T9,M186:T14,M187:T21,M188:T15,M189:T5,M190:T13,M191:T12,M192:T21,M193:T10,M194:T4,M195:T7",1:M35 M41 M80 M110 M117 M144 M153 M168 M176 | 2:M6 M77 M84 M112 M118 M132 M149 M172 | 3:M4 M7 M17 M50 M78 M111 M122 M130 M165 M179 | 4:M27 M31 M37 M60 M79 M128 M163 M169 M181 M194 | 5:M5 M12 M26 M59 M72 M90 M106 M119 M134 M151 M160 M166 M189 | 6:M1 M11 M48 M67 M70 M121 M170 M184 | 7:M8 M39 M57 M58 M93 M123 M143 M173 M195 | 8:M25 M28 M52 M63 M74 M88 M127 M131 M147 M157 M174 | 9:M24 M29 M32 M33 M36 M69 M81 M91 M107 M129 M155 M164 M185 | 10:M10 M14 M34 M43 M49 M68 M114 M133 M154 M167 M193 | 11:M3 M13 M22 M62 M76 M83 M113 M120 M126 M137 M175 | 12:M2 M30 M55 M71 M82 M125 M156 M171 M191 | 13:M42 M46 M73 M99 M104 M115 M140 M183 M190 | 14:M18 M51 M56 M66 M75 M87 M96 M108 M124 M141 M148 M162 M186 | 15:M86 M92 M95 M135 M146 M152 M161 M188 | 16:M20 M89 M100 M150 M180 | 17:M16 M38 M54 M98 M116 M142 | 18:M40 M101 M178 | 19:M15 M23 M61 M103 M109 M136 M159 M182 | 20:M21 M44 M45 M65 M97 M138 M158 M177 | 21:M47 M64 M85 M94 M145 M187 M192 | 22:M9 M19 M53 M102 M105 M139,PASSED,,
forum-13crafb.fixed040-Forb,UNSAT,UNSAT,3.858121,0.030717,0.659638,2.504326,211.691,peak_process_tree_rss_mb,138450,401996,20,402016,UWrMaxSAT,,,,,,1: | 2: | 3: | 4: | 5: | 6: | 7: | 8: | 9: | 10: | 11: | 12: | 13: | 14: | 15: | 16: | 17: | 18: | 19: | 20: | 21: | 22:,NOT_RUN,,
forum-13crafb.forb0003,SAT,OPTIMAL,9.749655,0.022455,0.637447,8.38127,273.316,peak_process_tree_rss_mb,138450,401831,20,401851,UWrMaxSAT,2,2,,"2,2,2,2,0,0,1,1,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,0,0,2,1,2,2,2,0,0,2,2,2,2,2,2,1,0,0,1,0,2,0,0,0,1,0,2,2,0,2,1,2,2,1,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,2","M1:T7,M2:T13,M3:T8,M4:T12,M5:T11,M6:T8,M7:T9,M8:T14,M9:T8,M10:T10,M11:T13,M12:T8,M13:T10,M14:T6,M15:T13,M16:T15,M17:T9,M18:T16,M19:T14,M20:T17,M21:T16,M22:T12,M23:T15,M24:T8,M25:T11,M26:T7,M27:T10,M28:T7,M29:T9,M30:T11,M31:T11,M32:T10,M33:T8,M34:T19,M35:T18,M36:T6,M37:T10,M38:T15,M39:T4,M40:T14,M41:T18,M42:T13,M43:T5,M44:T19,M45:T18,M46:T16,M47:T13,M48:T7,M49:T9,M50:T12,M51:T14,M52:T3,M53:T15,M54:T17,M55:T11,M56:T2,M57:T4,M58:T14,M59:T16,M60:T13,M61:T14,M62:T10,M63:T12,M64:T16,M65:T13,M66:T17,M67:T19,M68:T18,M69:T15,M70:T15,M71:T4,M72:T7,M73:T3,M74:T11,M75:T6,M76:T12,M77:T15,M78:T5,M79:T9,M80:T10,M81:T8,M82:T12,M83:T7,M84:T9,M85:T14,M86:T16,M87:T15,M88:T8,M89:T6,M90:T7,M91:T5,M92:T12,M93:T9,M94:T20,M95:T17,M96:T15,M97:T19,M98:T14,M99:T18,M100:T21,M101:T22,M102:T16,M103:T13,M104:T10,M105:T14,M106:T12,M107:T16,M108:T13,M109:T12,M110:T16,M111:T9,M112:T8,M113:T17,M114:T6,M115:T5,M116:T15,M117:T11,M118:T3,M119:T9,M120:T10,M121:T12,M122:T7,M123:T4,M124:T13,M125:T7,M126:T6,M127:T10,M128:T11,M129:T5,M130:T6,M131:T3,M132:T9,M133:T2,M134:T12,M135:T13,M136:T21,M137:T20,M138:T16,M139:T15,M140:T17,M141:T11,M142:T8,M143:T7,M144:T4,M145:T14,M146:T12,M147:T7,M148:T11,M149:T10,M150:T11,M151:T10,M152:T14,M153:T12,M154:T8,M155:T11,M156:T9,M157:T16,M158:T13,M159:T17,M160:T14,M161:T18,M162:T15,M163:T19,M164:T4,M165:T6,M166:T1,M167:T12,M168:T3,M169:T10,M170:T7,M171:T8,M172:T5,M173:T9,M174:T11,M175:T2,M176:T14,M177:T5,M178:T15,M179:T7,M180:T16,M181:T17,M182:T18,M183:T21,M184:T13,M185:T8,M186:T9,M187:T10,M188:T6,M189:T14,M190:T9,M191:T13,M192:T15,M193:T8,M194:T11,M195:T7",1:M166 | 2:M56 M133 M175 | 3:M52 M73 M118 M131 M168 | 4:M39 M57 M71 M123 M144 M164 | 5:M43 M78 M91 M115 M129 M172 M177 | 6:M14 M36 M75 M89 M114 M126 M130 M165 M188 | 7:M1 M26 M28 M48 M72 M83 M90 M122 M125 M143 M147 M170 M179 M195 | 8:M3 M6 M9 M12 M24 M33 M81 M88 M112 M142 M154 M171 M185 M193 | 9:M7 M17 M29 M49 M79 M84 M93 M111 M119 M132 M156 M173 M186 M190 | 10:M10 M13 M27 M32 M37 M62 M80 M104 M120 M127 M149 M151 M169 M187 | 11:M5 M25 M30 M31 M55 M74 M117 M128 M141 M148 M150 M155 M174 M194 | 12:M4 M22 M50 M63 M76 M82 M92 M106 M109 M121 M134 M146 M153 M167 | 13:M2 M11 M15 M42 M47 M60 M65 M103 M108 M124 M135 M158 M184 M191 | 14:M8 M19 M40 M51 M58 M61 M85 M98 M105 M145 M152 M160 M176 M189 | 15:M16 M23 M38 M53 M69 M70 M77 M87 M96 M116 M139 M162 M178 M192 | 16:M18 M21 M46 M59 M64 M86 M102 M107 M110 M138 M157 M180 | 17:M20 M54 M66 M95 M113 M140 M159 M181 | 18:M35 M41 M45 M68 M99 M161 M182 | 19:M34 M44 M67 M97 M163 | 20:M94 M137 | 21:M100 M136 M183 | 22:M101,PASSED,,
forum-13crafb.forb0007,SAT,OPTIMAL,10.149524,0.022306,0.628108,8.792592,277.664,peak_process_tree_rss_mb,138450,401859,20,401879,UWrMaxSAT,2,2,,"2,2,2,2,0,0,2,1,2,2,0,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,0,0,2,0,2,2,2,0,0,2,0,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,2,2,0,1,0,2,2,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2","M1:T11,M2:T13,M3:T10,M4:T9,M5:T8,M6:T7,M7:T5,M8:T9,M9:T16,M10:T10,M11:T13,M12:T12,M13:T11,M14:T7,M15:T15,M16:T14,M17:T10,M18:T16,M19:T15,M20:T19,M21:T16,M22:T9,M23:T17,M24:T12,M25:T11,M26:T8,M27:T12,M28:T13,M29:T7,M30:T2,M31:T9,M32:T10,M33:T9,M34:T18,M35:T19,M36:T14,M37:T6,M38:T13,M39:T5,M40:T17,M41:T18,M42:T15,M43:T11,M44:T7,M45:T18,M46:T17,M47:T14,M48:T9,M49:T10,M50:T7,M51:T13,M52:T4,M53:T15,M54:T16,M55:T6,M56:T8,M57:T11,M58:T8,M59:T7,M60:T9,M61:T14,M62:T10,M63:T12,M64:T16,M65:T13,M66:T18,M67:T19,M68:T15,M69:T20,M70:T14,M71:T6,M72:T7,M73:T3,M74:T12,M75:T4,M76:T16,M77:T13,M78:T5,M79:T10,M80:T11,M81:T8,M82:T12,M83:T10,M84:T9,M85:T15,M86:T14,M87:T17,M88:T10,M89:T8,M90:T9,M91:T6,M92:T8,M93:T7,M94:T20,M95:T15,M96:T18,M97:T19,M98:T14,M99:T16,M100:T21,M101:T22,M102:T17,M103:T13,M104:T10,M105:T11,M106:T13,M107:T15,M108:T13,M109:T4,M110:T15,M111:T11,M112:T5,M113:T12,M114:T6,M115:T3,M116:T7,M117:T11,M118:T9,M119:T12,M120:T10,M121:T8,M122:T2,M123:T5,M124:T14,M125:T11,M126:T7,M127:T9,M128:T8,M129:T8,M130:T6,M131:T4,M132:T3,M133:T9,M134:T16,M135:T13,M136:T14,M137:T11,M138:T22,M139:T21,M140:T20,M141:T17,M142:T15,M143:T7,M144:T5,M145:T12,M146:T12,M147:T8,M148:T14,M149:T13,M150:T14,M151:T13,M152:T16,M153:T11,M154:T17,M155:T9,M156:T13,M157:T12,M158:T15,M159:T20,M160:T16,M161:T18,M162:T14,M163:T19,M164:T5,M165:T6,M166:T2,M167:T12,M168:T4,M169:T7,M170:T8,M171:T10,M172:T3,M173:T11,M174:T9,M175:T1,M176:T15,M177:T8,M178:T6,M179:T5,M180:T12,M181:T10,M182:T4,M183:T17,M184:T2,M185:T16,M186:T14,M187:T7,M188:T3,M189:T7,M190:T6,M191:T10,M192:T14,M193:T11,M194:T8,M195:T12",1:M175 | 2:M30 M122 M166 M184 | 3:M73 M115 M132 M172 M188 | 4:M52 M75 M109 M131 M168 M182 | 5:M7 M39 M78 M112 M123 M144 M164 M179 | 6:M37 M55 M71 M91 M114 M130 M165 M178 M190 | 7:M6 M14 M29 M44 M50 M59 M72 M93 M116 M126 M143 M169 M187 M189 | 8:M5 M26 M56 M58 M81 M89 M92 M121 M128 M129 M147 M170 M177 M194 | 9:M4 M8 M22 M31 M33 M48 M60 M84 M90 M118 M127 M133 M155 M174 | 10:M3 M10 M17 M32 M49 M62 M79 M83 M88 M104 M120 M171 M181 M191 | 11:M1 M13 M25 M43 M57 M80 M105 M111 M117 M125 M137 M153 M173 M193 | 12:M12 M24 M27 M63 M74 M82 M113 M119 M145 M146 M157 M167 M180 M195 | 13:M2 M11 M28 M38 M51 M65 M77 M103 M106 M108 M135 M149 M151 M156 | 14:M16 M36 M47 M61 M70 M86 M98 M124 M136 M148 M150 M162 M186 M192 | 15:M15 M19 M42 M53 M68 M85 M95 M107 M110 M142 M158 M176 | 16:M9 M18 M21 M54 M64 M76 M99 M134 M152 M160 M185 | 17:M23 M40 M46 M87 M102 M141 M154 M183 | 18:M34 M41 M45 M66 M96 M161 | 19:M20 M35 M67 M97 M163 | 20:M69 M94 M140 M159 | 21:M100 M139 | 22:M101 M138,PASSED,,
