instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,staircase,encoding_variant,total_breaks,fairness_gap,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,total_clauses
forum-13crafc.forb0003,SAT,OPTIMAL,64.838573,87196,207989,19,0,208008,241.238,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,48,1,"1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1","8,14,18,24,24,24,24,24,24,24,24,24,20,14,6,6,4,2,0,0,0","2,7,3,4,11,6,9,5,8,14,13,14,15,12,18,17,16,10,5,6,4,3,9,7,12,11,6,2,5,9,3,4,8,11,6,13,7,8,12,10,13,12,14,17,16,9,7,4,2,5,9,8,7,1,4,6,3,7,10,6,8,12,9,12,14,11,13,6,7,4,11,2,10,9,5,1,3,8,4,10,12,13,6,3,9,11,5,2,4,8,10,12,5,14,11,9,7,13,13,12,11,10,9,8,5,10,12,9,13,8,6,11,4,10,5,8,3,1,4,7,2,13,9,15,14,7,10,12,4,3,11,5,6,3,10,1,8,11,15,16,6,4,5,13,2,12,7,14,10,7,6,11,5,8",1:M54 M76 M118 M136 | 2:M1 M28 M49 M72 M88 M121 M145 | 3:M3 M22 M31 M57 M77 M84 M117 M130 M134 | 4:M4 M21 M32 M48 M55 M70 M79 M89 M113 M119 M129 M142 | 5:M8 M19 M29 M50 M75 M87 M93 M105 M115 M132 M143 M153 | 6:M6 M20 M27 M35 M56 M60 M68 M83 M111 M133 M141 M151 | 7:M2 M24 M37 M47 M53 M58 M69 M97 M120 M126 M147 M150 | 8:M9 M33 M38 M52 M61 M78 M90 M104 M110 M116 M137 M154 | 9:M7 M23 M30 M46 M51 M63 M74 M85 M96 M103 M108 M123 | 10:M18 M40 M59 M73 M80 M91 M102 M106 M114 M127 M135 M149 | 11:M5 M26 M34 M66 M71 M86 M95 M101 M112 M131 M138 M152 | 12:M14 M25 M39 M42 M62 M64 M81 M92 M100 M107 M128 M146 | 13:M11 M36 M41 M67 M82 M98 M99 M109 M122 M144 | 14:M10 M12 M43 M65 M94 M125 M148 | 15:M13 M124 M139 | 16:M17 M45 M140 | 17:M16 M44 | 18:M15 | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,207989,19,208008
forum-13crafc.forb0007,SAT,OPTIMAL,19.140097,87058,207463,19,0,207482,212.09,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,52,1,"1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1","6,16,22,24,22,24,24,24,22,24,24,24,22,12,6,4,4,2,2,0,0","7,6,2,4,9,5,8,11,3,14,11,15,14,12,19,18,17,13,5,2,4,3,7,8,8,11,4,1,3,8,2,6,5,9,6,10,7,13,12,11,13,12,14,15,16,8,9,4,3,9,1,10,6,2,5,4,7,6,10,7,8,10,12,13,11,14,9,6,12,5,13,10,7,11,3,8,4,13,6,10,11,12,9,4,5,7,3,2,9,7,4,13,3,6,11,10,5,12,10,12,8,13,7,9,4,7,12,11,9,6,3,8,5,10,9,6,5,2,4,3,1,11,4,12,13,6,14,10,3,2,9,5,8,6,5,3,14,12,7,13,8,11,10,16,4,15,2,17,12,7,11,13,8,10",1:M28 M51 M121 | 2:M3 M20 M31 M54 M88 M118 M130 M147 | 3:M9 M22 M29 M49 M75 M87 M93 M111 M120 M129 M136 | 4:M4 M21 M27 M48 M56 M77 M84 M91 M105 M119 M123 M145 | 5:M6 M19 M33 M55 M70 M85 M97 M113 M117 M132 M135 | 6:M2 M32 M35 M53 M58 M68 M79 M94 M110 M116 M126 M134 | 7:M1 M23 M37 M57 M60 M73 M86 M90 M103 M106 M139 M150 | 8:M7 M24 M25 M30 M46 M61 M76 M101 M112 M133 M141 M153 | 9:M5 M34 M47 M50 M67 M83 M89 M104 M109 M115 M131 | 10:M36 M52 M59 M62 M72 M80 M96 M99 M114 M128 M143 M154 | 11:M8 M11 M26 M40 M65 M74 M81 M95 M108 M122 M142 M151 | 12:M14 M39 M42 M63 M69 M82 M98 M100 M107 M124 M138 M149 | 13:M18 M38 M41 M64 M71 M78 M92 M102 M125 M140 M152 | 14:M10 M13 M43 M66 M127 M137 | 15:M12 M44 M146 | 16:M45 M144 | 17:M17 M148 | 18:M16 | 19:M15 | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,207463,19,207482
forum-14.fixed020-Forb,UNSAT,UNSAT,1.595038,136761,330935,20,0,330955,204.961,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,330935,20,330955
forum-14.fixed040-Forb,UNSAT,UNSAT,1.447788,127313,295445,20,0,295465,188.871,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,295445,20,295465
forum-14.forb0003,SAT,OPTIMAL,29.369805,154582,393455,20,0,393475,262.367,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","10,18,22,28,32,34,36,40,44,40,44,44,42,38,34,26,22,16,12,10,8,4","8,6,12,13,9,16,12,14,13,15,13,12,6,8,11,2,5,7,1,3,14,17,12,8,5,7,10,9,14,7,10,18,15,5,7,19,13,6,14,12,20,17,9,14,13,16,9,12,17,6,5,12,4,6,10,8,11,8,16,13,20,15,18,14,12,8,11,16,14,15,13,22,21,18,17,16,5,18,4,10,6,7,14,9,19,13,3,15,4,5,16,17,11,9,12,11,20,21,19,15,17,3,10,4,7,8,9,6,11,17,9,13,14,16,5,6,10,2,9,7,11,8,12,6,9,7,12,4,5,8,10,8,13,11,15,7,10,16,6,18,9,4,6,3,2,9,4,7,1,5,13,10,8,17,15,14,9,2,4,6,3,5,15,11,14,3,20,6,21,18,13,16,19,8,14,3,8,15,13,5,11,4,16,2,7,11,13,7,8,10,9,12,15,14,10,9,11,13,10,14,11,13,17,15,12,16,2,11,9,3,4,6,12,7,5,10,8,11,19,15,1,7,22,9,21,16,20,17,12,10,2,14,6,18,5,8,4,13,3,7,11,9,10,8,9,12,10,14,13,11,16,15,10,12,15,11,13,14,11,9,6,10,4,3,1,5,7,8,12,2,15,12,13,14,11,10,5,11,7,4,9,12,8,14,12,15,13,17,19,18,9,8,5,10,2,11,12,7,1,3,4,6",1:M19 M149 M221 M265 M299 | 2:M16 M118 M145 M158 M184 M207 M231 M270 M295 | 3:M20 M87 M102 M144 M161 M166 M176 M210 M239 M264 M300 | 4:M53 M79 M89 M104 M128 M142 M147 M159 M182 M211 M237 M263 M280 M301 | 5:M17 M25 M34 M51 M77 M90 M115 M129 M150 M162 M180 M215 M235 M266 M277 M293 | 6:M2 M13 M38 M50 M54 M81 M108 M116 M124 M139 M143 M160 M168 M212 M233 M261 M302 | 7:M18 M26 M30 M35 M82 M105 M120 M126 M136 M148 M185 M188 M214 M222 M240 M267 M279 M298 | 8:M1 M14 M24 M56 M58 M66 M106 M122 M130 M132 M153 M174 M177 M189 M217 M236 M244 M268 M283 M292 | 9:M5 M28 M43 M47 M84 M94 M107 M111 M119 M125 M141 M146 M157 M191 M196 M209 M224 M242 M245 M260 M281 M291 | 10:M27 M31 M55 M80 M103 M117 M131 M137 M152 M190 M195 M199 M216 M230 M243 M247 M253 M262 M276 M294 | 11:M15 M57 M67 M93 M96 M109 M121 M134 M164 M181 M186 M197 M201 M208 M218 M241 M250 M256 M259 M275 M278 M296 | 12:M3 M7 M12 M23 M40 M48 M52 M65 M95 M123 M127 M192 M205 M213 M229 M246 M254 M269 M272 M282 M285 M297 | 13:M4 M9 M11 M37 M45 M60 M71 M86 M112 M133 M151 M171 M179 M187 M198 M202 M238 M249 M257 M273 M287 | 14:M8 M21 M29 M39 M44 M64 M69 M83 M113 M156 M165 M175 M194 M200 M232 M248 M258 M274 M284 | 15:M10 M33 M62 M70 M88 M100 M135 M155 M163 M178 M193 M204 M220 M252 M255 M271 M286 | 16:M6 M46 M59 M68 M76 M91 M114 M138 M172 M183 M206 M226 M251 | 17:M22 M42 M49 M75 M92 M101 M110 M154 M203 M228 M288 | 18:M32 M63 M74 M78 M140 M170 M234 M290 | 19:M36 M85 M99 M173 M219 M289 | 20:M41 M61 M97 M167 M227 | 21:M73 M98 M169 M225 | 22:M72 M223,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,393455,20,393475
forum-14.forb0007,UNSAT,UNSAT,1.823078,154208,391112,20,0,391132,212.742,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,391112,20,391132
forumt-14.fixed020-Forb,SAT,OPTIMAL,0.35713,25751,68005,7,0,68012,111.336,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,49,2,"0,0,0,1,2,0,0,2,1,0,1,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,2,2,0,2,2,2,0,0,2,1,0,0,2,0,0,0,0,0,2,0,2,2,0,2,1,0,1,0,2,2,2,1,1,2","46,50,50,54,48,44,48,46,44,44","2,9,8,10,5,7,1,6,5,4,1,5,7,2,9,10,4,8,8,4,5,1,7,6,1,8,9,3,8,1,8,6,10,9,3,8,2,10,5,9,10,3,4,6,9,2,7,3,2,9,8,5,10,7,6,3,9,2,4,10,5,8,6,4,5,3,1,2,9,10,10,6,5,9,7,1,3,6,2,1,5,9,10,4,7,8,2,4,3,1,8,7,7,6,9,10,2,4,2,4,7,6,9,5,1,5,10,8,2,1,8,3,4,8,9,7,4,1,3,2,10,2,8,1,4,6,3,8,7,9,3,4,8,3,4,1,5,6,10,7,9,7,3,8,1,6,7,3,4,2,4,9,3,6,2,1,5,8,7,10,8,10,2,3,7,9,1,4,6,6,10,3,5,2,6,5,3,10,8,1,2,7,3,4,5,2,10,6,3,5,4,9,4,4,1,3,9,2,7,5,2,1,2,5,4,6,10,9,7,8,6,7,4,10,1,5,4,7,1,9,3,5,7,2,4,1,6,10,8,6,5,7,3,2,5,3,4",1:M7 M11 M22 M25 M30 M67 M76 M80 M90 M105 M110 M118 M124 M136 M145 M156 M167 M180 M195 M202 M215 M219 M226 | 2:M1 M14 M37 M46 M49 M58 M68 M79 M87 M97 M99 M109 M120 M122 M150 M155 M163 M174 M181 M186 M198 M201 M203 M224 M234 | 3:M28 M35 M42 M48 M56 M66 M77 M89 M112 M119 M127 M131 M134 M143 M148 M153 M164 M172 M177 M183 M189 M196 M221 M233 M236 | 4:M10 M17 M20 M43 M59 M64 M84 M88 M98 M100 M113 M117 M125 M132 M135 M149 M151 M168 M184 M191 M193 M194 M205 M213 M217 M225 M237 | 5:M5 M9 M12 M21 M39 M52 M61 M65 M73 M81 M104 M106 M137 M157 M173 M176 M185 M190 M200 M204 M216 M222 M231 M235 | 6:M8 M24 M32 M44 M55 M63 M72 M78 M94 M102 M126 M138 M146 M154 M169 M170 M175 M188 M206 M211 M227 M230 | 7:M6 M13 M23 M47 M54 M75 M85 M92 M93 M101 M116 M129 M140 M142 M147 M159 M165 M182 M199 M209 M212 M218 M223 M232 | 8:M3 M18 M19 M26 M29 M31 M36 M51 M62 M86 M91 M108 M111 M114 M123 M128 M133 M144 M158 M161 M179 M210 M229 | 9:M2 M15 M27 M34 M40 M45 M50 M57 M69 M74 M82 M95 M103 M115 M130 M141 M152 M166 M192 M197 M208 M220 | 10:M4 M16 M33 M38 M41 M53 M60 M70 M71 M83 M96 M107 M121 M139 M160 M162 M171 M178 M187 M207 M214 M228,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,68005,7,68012
forumt-14.fixed040-Forb,UNSAT,UNSAT,0.267759,23427,57938,7,0,57945,100.953,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,57938,7,57945
forumt-14.forb0003,SAT,OPTIMAL,0.559607,28214,80923,7,0,80930,119.953,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,40,48,52,54,54,54,54,46,42","7,3,1,2,6,5,4,8,1,8,2,9,3,7,10,8,4,6,7,9,8,6,5,2,9,7,8,10,3,2,1,5,9,2,7,8,9,4,1,3,9,1,5,7,6,4,2,2,4,8,9,10,5,10,9,8,3,4,6,5,2,5,7,6,10,8,1,9,4,3,6,4,7,10,8,3,7,1,4,5,10,6,9,2,3,8,5,6,8,10,7,9,8,10,6,4,7,5,10,6,2,7,5,8,3,4,2,3,4,9,3,10,6,4,7,1,6,8,9,5,2,4,6,5,4,7,3,6,8,5,10,4,3,10,9,7,8,6,1,5,2,3,10,7,8,6,1,6,7,8,4,8,7,10,2,1,5,3,6,9,10,5,4,7,1,2,3,6,8,10,5,6,9,9,4,7,3,10,1,9,8,8,9,4,6,3,2,3,5,4,1,6,3,7,8,5,2,3,4,10,5,5,6,3,4,7,9,8,2,1,7,6,9,5,2,5,7,3,4,4,3,10,5,9,8,6,7,2,5,7,9,8,10,6,5,7,4",1:M3 M9 M31 M39 M42 M67 M78 M116 M139 M147 M156 M165 M179 M191 M210 | 2:M4 M11 M24 M30 M34 M47 M48 M61 M84 M101 M107 M121 M141 M155 M166 M187 M197 M209 M215 M228 | 3:M2 M13 M29 M40 M57 M70 M76 M85 M105 M108 M111 M127 M133 M142 M158 M167 M177 M186 M188 M193 M198 M204 M218 M221 | 4:M7 M17 M38 M46 M49 M58 M69 M72 M79 M96 M106 M109 M114 M122 M125 M132 M151 M163 M175 M184 M190 M199 M205 M219 M220 M237 | 5:M6 M23 M32 M43 M53 M60 M62 M80 M87 M98 M103 M120 M124 M130 M140 M157 M162 M171 M189 M196 M201 M202 M214 M216 M223 M229 M235 | 6:M5 M18 M22 M45 M59 M64 M71 M82 M88 M95 M100 M113 M117 M123 M128 M138 M146 M148 M159 M168 M172 M185 M192 M203 M212 M226 M234 | 7:M1 M14 M19 M26 M35 M44 M63 M73 M77 M91 M97 M102 M115 M126 M136 M144 M149 M153 M164 M176 M194 M206 M211 M217 M227 M230 M236 | 8:M8 M10 M16 M21 M27 M36 M50 M56 M66 M75 M86 M89 M93 M104 M118 M129 M137 M145 M150 M152 M169 M181 M182 M195 M208 M225 M232 | 9:M12 M20 M25 M33 M37 M41 M51 M55 M68 M83 M92 M110 M119 M135 M160 M173 M174 M180 M183 M207 M213 M224 M231 | 10:M15 M28 M52 M54 M65 M74 M81 M90 M94 M99 M112 M131 M134 M143 M154 M161 M170 M178 M200 M222 M233,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80923,7,80930
forumt-14.forb0007,UNSAT,UNSAT,0.332872,28102,80344,7,0,80351,108.359,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80344,7,80351
forumt-14crafc.fixed020-Forb,SAT,OPTIMAL,0.398506,26013,68569,7,0,68576,112.094,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,48,2,"0,0,2,1,2,0,0,0,1,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,2,2,0,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0,2,2,1,2,1,0,0,0,2,2,2,1,2,2","40,44,48,50,48,48,50,50,48,48","3,2,6,5,8,7,1,10,5,2,6,7,3,8,2,10,4,9,6,4,6,10,7,10,2,3,9,8,9,1,8,7,10,2,9,4,2,7,5,9,10,3,2,6,4,7,8,3,4,9,1,5,8,10,6,8,9,2,4,7,5,3,6,1,9,5,7,2,4,10,8,1,5,9,4,10,3,7,2,9,5,6,1,4,10,8,4,6,3,1,8,2,2,6,10,7,3,4,1,4,6,7,8,9,5,3,8,5,4,7,2,3,6,2,4,7,10,1,3,5,8,3,4,9,4,9,7,8,6,10,1,10,5,8,4,3,9,7,1,6,10,7,9,8,2,6,4,8,5,7,1,9,5,2,7,6,3,8,10,4,8,5,1,3,10,6,9,4,2,6,9,3,5,6,8,5,10,1,3,1,3,7,9,4,10,2,10,6,8,3,5,9,10,2,4,1,9,8,7,5,6,6,5,4,2,3,10,9,7,1,10,7,6,5,1,8,4,7,1,3,2,5,6,9,4,1,7,10,8,5,9,7,3,5,8,3,2",1:M7 M30 M51 M64 M72 M83 M90 M99 M118 M131 M139 M151 M163 M178 M180 M196 M210 M215 M219 M226 | 2:M2 M10 M15 M25 M34 M37 M43 M58 M68 M79 M92 M93 M111 M114 M145 M154 M169 M186 M194 M205 M221 M237 | 3:M1 M13 M26 M42 M48 M62 M77 M89 M97 M106 M112 M119 M122 M136 M157 M164 M172 M179 M181 M190 M206 M220 M233 M236 | 4:M17 M20 M36 M45 M49 M59 M69 M75 M84 M87 M98 M100 M109 M115 M123 M125 M135 M147 M160 M168 M184 M195 M204 M217 M225 | 5:M4 M9 M39 M52 M61 M66 M73 M81 M105 M108 M120 M133 M149 M153 M162 M173 M176 M191 M200 M203 M214 M222 M230 M234 | 6:M3 M11 M19 M21 M44 M55 M63 M82 M88 M94 M101 M113 M129 M140 M146 M156 M166 M170 M174 M188 M201 M202 M213 M223 | 7:M6 M12 M23 M32 M38 M46 M60 M67 M78 M96 M102 M110 M116 M127 M138 M142 M150 M155 M182 M199 M209 M212 M218 M227 M232 | 8:M5 M14 M28 M31 M47 M53 M56 M71 M86 M91 M103 M107 M121 M128 M134 M144 M148 M158 M161 M175 M189 M198 M216 M229 M235 | 9:M18 M27 M29 M35 M40 M50 M57 M65 M74 M80 M104 M124 M126 M137 M143 M152 M167 M171 M183 M192 M197 M208 M224 M231 | 10:M8 M16 M22 M24 M33 M41 M54 M70 M76 M85 M95 M117 M130 M132 M141 M159 M165 M177 M185 M187 M193 M207 M211 M228,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,68569,7,68576
forumt-14crafc.fixed040-Forb,UNSAT,UNSAT,0.275294,24826,60232,7,0,60239,101.344,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,60232,7,60239
forumt-14crafc.forb0003,SAT,OPTIMAL,0.47245,28434,81403,7,0,81410,117.559,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","36,46,50,50,50,50,50,50,48,44","8,1,3,4,7,10,6,5,2,4,9,7,2,10,5,3,8,6,3,2,6,10,8,2,3,9,4,7,6,1,1,6,7,3,8,3,4,7,5,7,3,4,8,6,5,1,2,8,5,2,4,6,10,6,3,4,7,10,5,9,2,3,9,10,7,1,6,8,5,4,2,10,6,5,4,7,1,7,8,5,2,3,4,6,9,10,5,6,7,10,9,8,5,10,6,7,8,9,1,9,5,10,6,3,8,10,8,9,5,8,7,4,9,2,3,8,5,4,1,10,9,5,2,4,6,7,10,9,8,5,4,8,10,4,2,1,7,3,5,9,6,7,9,8,1,3,6,3,9,8,3,8,6,2,9,7,1,4,5,10,8,10,5,1,4,6,2,3,9,10,4,2,1,7,3,9,4,8,2,3,1,10,4,9,7,5,4,6,3,1,2,5,3,1,5,4,6,10,8,9,7,5,9,1,10,2,7,3,6,8,6,7,8,2,9,7,2,3,9,3,4,2,9,7,6,5,8,10,3,7,6,2,4,1,2,5,4",1:M2 M30 M31 M46 M66 M77 M99 M119 M136 M145 M157 M164 M173 M181 M190 M194 M204 M234 | 2:M9 M13 M20 M24 M47 M50 M61 M71 M81 M114 M123 M135 M154 M167 M172 M179 M191 M206 M214 M217 M222 M232 M235 | 3:M3 M16 M19 M25 M34 M36 M41 M55 M62 M82 M104 M115 M138 M146 M148 M151 M168 M175 M180 M189 M193 M208 M218 M220 M229 | 4:M4 M10 M27 M37 M42 M51 M56 M70 M75 M83 M112 M118 M124 M131 M134 M158 M165 M171 M177 M183 M187 M196 M221 M233 M237 | 5:M8 M15 M39 M45 M49 M59 M69 M74 M80 M87 M93 M101 M109 M117 M122 M130 M139 M159 M163 M186 M192 M195 M202 M226 M236 | 6:M7 M18 M21 M29 M32 M44 M52 M54 M67 M73 M84 M88 M95 M103 M125 M141 M147 M153 M166 M188 M197 M209 M211 M225 M231 | 7:M5 M12 M28 M33 M38 M40 M57 M65 M76 M78 M89 M96 M111 M126 M137 M142 M156 M174 M185 M201 M207 M212 M216 M224 M230 | 8:M1 M17 M23 M35 M43 M48 M68 M79 M92 M97 M105 M107 M110 M116 M129 M132 M144 M150 M152 M161 M178 M199 M210 M213 M227 | 9:M11 M26 M60 M63 M85 M91 M98 M100 M108 M113 M121 M128 M140 M143 M149 M155 M169 M176 M184 M200 M203 M215 M219 M223 | 10:M6 M14 M22 M53 M58 M64 M72 M86 M90 M94 M102 M106 M120 M127 M133 M160 M162 M170 M182 M198 M205 M228,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,81403,7,81410
