instance,instance_content_id,instance_family,configuration_label,factor_m,factor_p,factor_g,factor_b,factor_o,factor_s,factor_i,status,sat_result,best_value,proven_optimum,runtime_seconds,runtime_censored,peak_memory_mb,n_vars,n_hard_clauses,n_soft_clauses,n_total_clauses,n_primary_variables,n_auxiliary_variables,n_total_literals,max_hard_clause_length,configuration_id,configuration_key,domain_mode,precedence_encoding,precedence_graph,optimization_engine,solver_backend,solver_version,encoding_variant,idle_encoding,objective,objective_code,implied_constraints_code,n_hard_literals,n_soft_literals,max_soft_clause_length,n_unit_hard_clauses,n_binary_hard_clauses,n_ternary_hard_clauses,n_long_hard_clauses,soft_clause_weight,soft_weight_sum,n_objective_lits,n_optimizer_calls,n_bound_encodings,optimizer_added_variables_peak,optimizer_added_clauses_peak,optimizer_added_literals_peak,optimizer_added_clauses_cumulative,formula_scope,full_schedule_candidates,unary_eligible_schedule_candidates,reduced_schedule_candidates,active_schedule_candidates,precedence_direct_edges,precedence_closure_edges,precedence_relation_edges,precedence_max_distance,precedence_pairwise_clauses,precedence_sparse_link_clauses,precedence_unique_suffix_cuts,input_parsing_seconds,model_construction_seconds,model_build_seconds,solve_and_validate_seconds,runtime_scope,idle_range_pstar,total_internal_idle_slots,all_participant_idle_range,memory_metric,instance_sha256,instance_variant,instance_path,source_alias_count,source_alias_paths,repository_alias_count,repository_alias_paths,dataset_source_page,dataset_archive_url,dataset_archive_sha256,run_started_utc,timeout_seconds,memory_limit_mb,git_commit,git_dirty,python_version,pysat_version,hostname,platform,cpu_model,physical_cpu_cores,logical_cpu_cores,system_memory_mb,random_seed,runner_command,solver_binary,solver_binary_sha256,solver_command,validation_errors,solver_message,error_type,error_message,solver,maxsat_backend_preference,sat_backend_preference,resolved_uwrmaxsat_bin,precedence_mode,precedence_configuration,objective_value,objective_participant_count,objective_participants,initial_schedule_candidates,unary_removed_schedule_candidates,preprocessing_removed_schedule_candidates,removed_schedule_candidates,participant_internal_idle_slots,busy_participants_per_slot,assignment,schedule_by_slot,enabled_constraints,assignment_by_meeting,participant_gap_slots,solver_cost,solver_runtime_seconds,validation_status
ticf-13crafb.fixed020-Forb,b2b-0519cd76c99f9943,fixed,ORG-F-PW-DE-PSC-IRP-UW-OBIC12P,ORGFull,Pairwise,Direct-E,PerSlotCardinality,IdleRangePstar,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,17,17,1.182629,False,215.707,136770,396439,20,396459,4290,132480,915249,57,baseline1__model-org_old_best_maxsat__m-full__p-pairwise__g-direct__b-per_slot_cardinality__o-idle_range_pstar__s-uwrmaxsat__i-old_best_ic12plus__fairness-none,baseline1__model-org_old_best_maxsat__m-full__p-pairwise__g-direct__b-per_slot_cardinality__o-idle_range_pstar__s-uwrmaxsat__i-old_best_ic12plus__fairness-none,legacy_full,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8,org_old_best_ic12plus,per_slot_cardinality,internal_idle_slot_range_pstar,IRP,OBIC12P,915229,20,1,1840,281670,109945,2984,1,20,20,1,0,0,0,0,0,shared base CNF plus unit soft objective clauses for MaxSAT; SAT bound/totalizer overhead is reported separately in optimizer_added_* fields,4290,,,4290,0,,0,1,,0,0,0.000404,0.491917,0.49232,0.690309,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",17,436,17,peak_process_tree_rss_mb,0519cd76c99f99430d46300a428fa16a2eb0fa17fc8cfa93cbbc32f7eb7a22d9,fixed020,data_table07_fixed/ticf-13crafb.fixed020-Forb.dzn,1,data_table07_fixed/ticf-13crafb.fixed020-Forb.dzn,1,data_table07_fixed/ticf-13crafb.fixed020-Forb.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-07-23T02:34:57+00:00,7200.0,,20203e5553143da770fdc5d850d93b36d1269b33,True,3.10.12,1.9.dev7,instance-20260722-153126,Linux-6.8.0-1064-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.062,,/home/dclng566/projects/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/dclng566/projects/Business-Meeting-Scheduling-Problem/src/ORG_new.py --data-dir data_table07_fixed --timeout 7200 --uwrmaxsat-bin /home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8 --csv /home/dclng566/projects/Business-Meeting-Scheduling-Problem/output/ic12p-gcp-ic12p-20260723T023309Z/org/data_table07_fixed_org_new.csv --excel-dir /home/dclng566/projects/Business-Meeting-Scheduling-Problem/output/ic12p-gcp-ic12p-20260723T023309Z/org/excel_data_table07_fixed,/home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8,/home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_ticf-13crafb.fixed020-Forb_xh0rc6wy.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,17,56,"1,2,3,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,36,37,38,39,40,41,42,43,44,45,47,48,51,53,54,56,57,58,59,60,61,62,63,64,65,66,76",,,,,,,,1:M35 M49 M75 M83 M110 M117 M144 M153 M173 M176 | 2:M52 M70 M84 M133 M172 | 3:M55 M120 M132 M147 M165 M183 | 4:M17 M28 M37 M59 M79 M91 M112 M119 M148 M163 M169 M181 | 5:M3 M6 M12 M22 M31 M81 M88 M134 M166 M179 | 6:M4 M11 M13 M24 M50 M60 M63 M82 M104 M131 M154 M168 M184 | 7:M1 M2 M27 M30 M68 M80 M92 M111 M121 M143 M158 M174 M178 M194 | 8:M7 M8 M14 M25 M38 M76 M90 M93 M123 M127 M130 M164 M180 M190 | 9:M29 M32 M33 M36 M58 M69 M78 M107 M140 M155 M175 | 10:M9 M62 M74 M114 M128 M136 M157 M167 M193 | 11:M5 M26 M42 M48 M72 M113 M118 M137 M151 M171 M195 | 12:M44 M71 M89 M122 M129 M170 M186 M191 | 13:M20 M39 M54 M101 M109 M161 M177 | 14:M18 M51 M56 M64 M94 M141 M152 M160 M185 | 15:M16 M21 M43 M53 M66 M86 M103 M106 M108 M124 M126 M135 M188 M192 | 16:M47 M61 M77 M100 M142 M189 | 17:M40 M98 M139 M146 M162 | 18:M15 M23 M46 M95 M115 M125 M159 M182 | 19:M19 M34 M99 M116 M145 M149 | 20:M10 M65 M85 M102 M138 M150 M156 M187 | 21:M41 M57 M67 M73 M96 | 22:M45 M87 M97 M105,,"M1:T7,M2:T7,M3:T5,M4:T6,M5:T11,M6:T5,M7:T8,M8:T8,M9:T10,M10:T20,M11:T6,M12:T5,M13:T6,M14:T8,M15:T18,M16:T15,M17:T4,M18:T14,M19:T19,M20:T13,M21:T15,M22:T5,M23:T18,M24:T6,M25:T8,M26:T11,M27:T7,M28:T4,M29:T9,M30:T7,M31:T5,M32:T9,M33:T9,M34:T19,M35:T1,M36:T9,M37:T4,M38:T8,M39:T13,M40:T17,M41:T21,M42:T11,M43:T15,M44:T12,M45:T22,M46:T18,M47:T16,M48:T11,M49:T1,M50:T6,M51:T14,M52:T2,M53:T15,M54:T13,M55:T3,M56:T14,M57:T21,M58:T9,M59:T4,M60:T6,M61:T16,M62:T10,M63:T6,M64:T14,M65:T20,M66:T15,M67:T21,M68:T7,M69:T9,M70:T2,M71:T12,M72:T11,M73:T21,M74:T10,M75:T1,M76:T8,M77:T16,M78:T9,M79:T4,M80:T7,M81:T5,M82:T6,M83:T1,M84:T2,M85:T20,M86:T15,M87:T22,M88:T5,M89:T12,M90:T8,M91:T4,M92:T7,M93:T8,M94:T14,M95:T18,M96:T21,M97:T22,M98:T17,M99:T19,M100:T16,M101:T13,M102:T20,M103:T15,M104:T6,M105:T22,M106:T15,M107:T9,M108:T15,M109:T13,M110:T1,M111:T7,M112:T4,M113:T11,M114:T10,M115:T18,M116:T19,M117:T1,M118:T11,M119:T4,M120:T3,M121:T7,M122:T12,M123:T8,M124:T15,M125:T18,M126:T15,M127:T8,M128:T10,M129:T12,M130:T8,M131:T6,M132:T3,M133:T2,M134:T5,M135:T15,M136:T10,M137:T11,M138:T20,M139:T17,M140:T9,M141:T14,M142:T16,M143:T7,M144:T1,M145:T19,M146:T17,M147:T3,M148:T4,M149:T19,M150:T20,M151:T11,M152:T14,M153:T1,M154:T6,M155:T9,M156:T20,M157:T10,M158:T7,M159:T18,M160:T14,M161:T13,M162:T17,M163:T4,M164:T8,M165:T3,M166:T5,M167:T10,M168:T6,M169:T4,M170:T12,M171:T11,M172:T2,M173:T1,M174:T7,M175:T9,M176:T1,M177:T13,M178:T7,M179:T5,M180:T8,M181:T4,M182:T18,M183:T3,M184:T6,M185:T14,M186:T12,M187:T20,M188:T15,M189:T16,M190:T8,M191:T12,M192:T15,M193:T10,M194:T7,M195:T11","7,11,10,7,0,0,1,3,4,8,0,9,1,6,13,12,4,7,7,13,4,13,7,2,11,13,0,17,3,7,11,11,8,0,0,13,9,6,14,8,11,8,9,6,2,0,0,0,0,0,11,0,5,8,0,7,10,3,12,17,7,0,2,5,3,17,0,0,0,0,0,0,0,0,0,13",17,0.40923,PASSED
forum-13crafc.fixed040-Forb,b2b-1357e27c73d58a71,fixed,ORG-F-PW-DE-PSC-IRP-UW-OBIC12P,ORGFull,Pairwise,Direct-E,PerSlotCardinality,IdleRangePstar,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,12,12,1.04762,False,194.203,131031,362324,19,362343,3234,127797,840570,59,baseline1__model-org_old_best_maxsat__m-full__p-pairwise__g-direct__b-per_slot_cardinality__o-idle_range_pstar__s-uwrmaxsat__i-old_best_ic12plus__fairness-none,baseline1__model-org_old_best_maxsat__m-full__p-pairwise__g-direct__b-per_slot_cardinality__o-idle_range_pstar__s-uwrmaxsat__i-old_best_ic12plus__fairness-none,legacy_full,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8,org_old_best_ic12plus,per_slot_cardinality,internal_idle_slot_range_pstar,IRP,OBIC12P,840551,19,1,1381,252356,105718,2869,1,19,19,1,0,0,0,0,0,shared base CNF plus unit soft objective clauses for MaxSAT; SAT bound/totalizer overhead is reported separately in optimizer_added_* fields,3234,,,3234,0,,0,1,,0,0,0.000401,0.439091,0.439492,0.608128,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",12,391,14,peak_process_tree_rss_mb,1357e27c73d58a71bffc4d1e693d0d0cf9549b9f9cba424cee39d488e04227cf,fixed040,data_table07_fixed/forum-13crafc.fixed040-Forb.dzn,1,data_table07_fixed/forum-13crafc.fixed040-Forb.dzn,1,data_table07_fixed/forum-13crafc.fixed040-Forb.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-07-23T02:34:57+00:00,7200.0,,20203e5553143da770fdc5d850d93b36d1269b33,True,3.10.12,1.9.dev7,instance-20260722-153126,Linux-6.8.0-1064-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.062,,/home/dclng566/projects/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/dclng566/projects/Business-Meeting-Scheduling-Problem/src/ORG_new.py --data-dir data_table07_fixed --timeout 7200 --uwrmaxsat-bin /home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8 --csv /home/dclng566/projects/Business-Meeting-Scheduling-Problem/output/ic12p-gcp-ic12p-20260723T023309Z/org/data_table07_fixed_org_new.csv --excel-dir /home/dclng566/projects/Business-Meeting-Scheduling-Problem/output/ic12p-gcp-ic12p-20260723T023309Z/org/excel_data_table07_fixed,/home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8,/home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_forum-13crafc.fixed040-Forb_kjwbfv72.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,12,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",,,,,,,,1:M9 M40 M68 M80 M104 M112 M117 M130 M150 | 2:M3 M29 M51 M72 M94 M110 M115 M129 M146 | 3:M21 M49 M73 M87 M106 M131 | 4:M8 M19 M36 M75 M107 M120 M144 | 5:M6 M14 M32 M35 M82 M109 M121 M126 M141 | 6:M33 M38 M58 M63 M74 M85 M97 M113 M127 M142 M149 | 7:M1 M11 M20 M25 M28 M69 M88 M93 M99 M108 M143 M152 | 8:M22 M34 M48 M53 M60 M64 M77 M86 M98 M100 M125 M148 | 9:M2 M16 M24 M30 M39 M42 M47 M62 M81 M92 M134 | 10:M17 M23 M31 M59 M71 M84 M101 M105 M119 M123 M135 M151 | 11:M4 M26 M27 M37 M61 M70 M78 M89 M103 M118 M128 M153 | 12:M5 M12 M41 M67 M83 M111 M114 M136 | 13:M7 M15 M46 M55 M76 M79 M95 M102 M116 M137 M154 | 14:M50 M96 M132 M138 | 15:M66 M147 | 16:M45 M52 M139 | 17:M18 M43 M133 M145 | 18:M10 M122 | 19:M44 M57 M91 | 20:M54 M65 M90 M124 | 21:M13 M56 M140,,"M1:T7,M2:T9,M3:T2,M4:T11,M5:T12,M6:T5,M7:T13,M8:T4,M9:T1,M10:T18,M11:T7,M12:T12,M13:T21,M14:T5,M15:T13,M16:T9,M17:T10,M18:T17,M19:T4,M20:T7,M21:T3,M22:T8,M23:T10,M24:T9,M25:T7,M26:T11,M27:T11,M28:T7,M29:T2,M30:T9,M31:T10,M32:T5,M33:T6,M34:T8,M35:T5,M36:T4,M37:T11,M38:T6,M39:T9,M40:T1,M41:T12,M42:T9,M43:T17,M44:T19,M45:T16,M46:T13,M47:T9,M48:T8,M49:T3,M50:T14,M51:T2,M52:T16,M53:T8,M54:T20,M55:T13,M56:T21,M57:T19,M58:T6,M59:T10,M60:T8,M61:T11,M62:T9,M63:T6,M64:T8,M65:T20,M66:T15,M67:T12,M68:T1,M69:T7,M70:T11,M71:T10,M72:T2,M73:T3,M74:T6,M75:T4,M76:T13,M77:T8,M78:T11,M79:T13,M80:T1,M81:T9,M82:T5,M83:T12,M84:T10,M85:T6,M86:T8,M87:T3,M88:T7,M89:T11,M90:T20,M91:T19,M92:T9,M93:T7,M94:T2,M95:T13,M96:T14,M97:T6,M98:T8,M99:T7,M100:T8,M101:T10,M102:T13,M103:T11,M104:T1,M105:T10,M106:T3,M107:T4,M108:T7,M109:T5,M110:T2,M111:T12,M112:T1,M113:T6,M114:T12,M115:T2,M116:T13,M117:T1,M118:T11,M119:T10,M120:T4,M121:T5,M122:T18,M123:T10,M124:T20,M125:T8,M126:T5,M127:T6,M128:T11,M129:T2,M130:T1,M131:T3,M132:T14,M133:T17,M134:T9,M135:T10,M136:T12,M137:T13,M138:T14,M139:T16,M140:T21,M141:T5,M142:T6,M143:T7,M144:T4,M145:T17,M146:T2,M147:T15,M148:T8,M149:T6,M150:T1,M151:T10,M152:T7,M153:T11,M154:T13","4,4,8,7,7,9,8,5,7,13,9,7,6,10,2,3,0,5,3,0,0,0,9,8,3,10,4,2,9,7,5,7,11,7,5,9,4,13,12,11,2,4,0,10,2,14,7,3,3,14,0,7,2,3,0,9,7,0,10,7,0,3,3,8,8,5,0,0,0,7",12,0.349301,PASSED
forumt-14crafd.fixed040-Forb,b2b-1af73e04aa27c9c5,fixed,ORG-F-PW-DE-PSC-IRP-UW-OBIC12P,ORGFull,Pairwise,Direct-E,PerSlotCardinality,IdleRangePstar,UWrMaxSAT,OldBestIC12+,UNSAT,UNSAT,,,0.19464,False,140.309,27779,92934,8,92942,2360,25419,212433,60,baseline1__model-org_old_best_maxsat__m-full__p-pairwise__g-direct__b-per_slot_cardinality__o-idle_range_pstar__s-uwrmaxsat__i-old_best_ic12plus__fairness-none,baseline1__model-org_old_best_maxsat__m-full__p-pairwise__g-direct__b-per_slot_cardinality__o-idle_range_pstar__s-uwrmaxsat__i-old_best_ic12plus__fairness-none,legacy_full,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8,org_old_best_ic12plus,per_slot_cardinality,internal_idle_slot_range_pstar,IRP,OBIC12P,212425,8,1,969,70318,20104,1543,1,8,8,1,0,0,0,0,0,shared base CNF plus unit soft objective clauses for MaxSAT; SAT bound/totalizer overhead is reported separately in optimizer_added_* fields,2360,,,2360,0,,0,1,,0,0,0.000511,0.105185,0.105695,0.088945,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",,,,peak_process_tree_rss_mb,1af73e04aa27c9c56c98d213234c44f96c2b7e781abddc93eb756ec4a39fc28d,fixed040,data_table07_fixed/forumt-14crafd.fixed040-Forb.dzn,1,data_table07_fixed/forumt-14crafd.fixed040-Forb.dzn,1,data_table07_fixed/forumt-14crafd.fixed040-Forb.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-07-23T02:34:57+00:00,7200.0,,20203e5553143da770fdc5d850d93b36d1269b33,True,3.10.12,1.9.dev7,instance-20260722-153126,Linux-6.8.0-1064-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.062,,/home/dclng566/projects/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/dclng566/projects/Business-Meeting-Scheduling-Problem/src/ORG_new.py --data-dir data_table07_fixed --timeout 7200 --uwrmaxsat-bin /home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8 --csv /home/dclng566/projects/Business-Meeting-Scheduling-Problem/output/ic12p-gcp-ic12p-20260723T023309Z/org/data_table07_fixed_org_new.csv --excel-dir /home/dclng566/projects/Business-Meeting-Scheduling-Problem/output/ic12p-gcp-ic12p-20260723T023309Z/org/excel_data_table07_fixed,/home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8,/home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_forumt-14crafd.fixed040-Forb_s_oaqbq6.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",,,,,,,,1: | 2: | 3: | 4: | 5: | 6: | 7: | 8: | 9: | 10:,,,,,0.026657,NOT_RUN
tic-14crafd.fixed020-Forb,b2b-20c1a4ac9d8c02a4,fixed,ORG-F-PW-DE-PSC-IRP-UW-OBIC12P,ORGFull,Pairwise,Direct-E,PerSlotCardinality,IdleRangePstar,UWrMaxSAT,OldBestIC12+,OPTIMAL,SAT,3,3,0.340975,False,122.711,27779,92793,8,92801,2360,25419,212292,60,baseline1__model-org_old_best_maxsat__m-full__p-pairwise__g-direct__b-per_slot_cardinality__o-idle_range_pstar__s-uwrmaxsat__i-old_best_ic12plus__fairness-none,baseline1__model-org_old_best_maxsat__m-full__p-pairwise__g-direct__b-per_slot_cardinality__o-idle_range_pstar__s-uwrmaxsat__i-old_best_ic12plus__fairness-none,legacy_full,pairwise,direct,UWrMaxSAT,UWrMaxSAT,binary-sha256:1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8,org_old_best_ic12plus,per_slot_cardinality,internal_idle_slot_range_pstar,IRP,OBIC12P,212284,8,1,828,70318,20104,1543,1,8,8,1,0,0,0,0,0,shared base CNF plus unit soft objective clauses for MaxSAT; SAT bound/totalizer overhead is reported separately in optimizer_added_* fields,2360,,,2360,0,,0,1,,0,0,0.000528,0.097779,0.098307,0.242668,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",3,56,3,peak_process_tree_rss_mb,20c1a4ac9d8c02a47d6795674576234fe908fb53558c72471b2af7e4a4c47c1e,fixed020,data_table07_fixed/tic-14crafd.fixed020-Forb.dzn,1,data_table07_fixed/tic-14crafd.fixed020-Forb.dzn,1,data_table07_fixed/tic-14crafd.fixed020-Forb.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-07-23T02:34:57+00:00,7200.0,,20203e5553143da770fdc5d850d93b36d1269b33,True,3.10.12,1.9.dev7,instance-20260722-153126,Linux-6.8.0-1064-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.062,,/home/dclng566/projects/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/dclng566/projects/Business-Meeting-Scheduling-Problem/src/ORG_new.py --data-dir data_table07_fixed --timeout 7200 --uwrmaxsat-bin /home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8 --csv /home/dclng566/projects/Business-Meeting-Scheduling-Problem/output/ic12p-gcp-ic12p-20260723T023309Z/org/data_table07_fixed_org_new.csv --excel-dir /home/dclng566/projects/Business-Meeting-Scheduling-Problem/output/ic12p-gcp-ic12p-20260723T023309Z/org/excel_data_table07_fixed,/home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat,1af0283ba4ce003dbe3e4ae5b8e0d9bbcaf7fdd46af7b69b0eb4f2089aa4a5e8,/home/dclng566/solver-build/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/org_tic-14crafd.fixed020-Forb_npdodko8.wcnf,,,,,UWrMaxSAT,,,,traditional,pairwise+direct,3,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",,,,,,,,1:M8 M20 M31 M35 M37 M40 M47 M55 M62 M63 M86 M89 M98 M108 M112 M132 M138 M160 M162 M178 M182 M216 M226 M234 | 2:M7 M9 M24 M29 M41 M50 M58 M64 M80 M93 M96 M116 M123 M146 M151 M173 M174 M185 M189 M194 M204 M219 M232 | 3:M6 M15 M44 M48 M67 M74 M78 M91 M101 M111 M113 M127 M136 M150 M152 M166 M180 M186 M207 M220 M228 M236 | 4:M2 M16 M32 M42 M52 M72 M73 M87 M94 M102 M114 M121 M133 M140 M154 M168 M175 M191 M199 M208 M212 M218 M229 | 5:M21 M23 M30 M38 M51 M59 M70 M83 M104 M118 M122 M126 M141 M149 M159 M164 M179 M184 M196 M201 M209 M214 M222 M230 | 6:M13 M25 M36 M45 M49 M60 M65 M75 M84 M92 M97 M105 M109 M117 M130 M139 M144 M156 M161 M169 M183 M205 M215 M224 | 7:M3 M12 M17 M26 M28 M34 M39 M46 M61 M69 M81 M110 M119 M120 M128 M135 M147 M155 M170 M176 M187 M195 M206 M221 M233 | 8:M1 M19 M22 M53 M68 M82 M95 M99 M103 M107 M115 M125 M134 M148 M153 M165 M171 M181 M192 M193 M197 M203 M223 M227 | 9:M4 M10 M14 M33 M54 M56 M66 M76 M79 M88 M106 M129 M137 M143 M157 M167 M177 M188 M200 M202 M211 M217 M235 | 10:M5 M11 M18 M27 M43 M57 M71 M77 M85 M90 M100 M124 M131 M142 M145 M158 M163 M172 M190 M198 M210 M213 M225 M231,,"M1:T8,M2:T4,M3:T7,M4:T9,M5:T10,M6:T3,M7:T2,M8:T1,M9:T2,M10:T9,M11:T10,M12:T7,M13:T6,M14:T9,M15:T3,M16:T4,M17:T7,M18:T10,M19:T8,M20:T1,M21:T5,M22:T8,M23:T5,M24:T2,M25:T6,M26:T7,M27:T10,M28:T7,M29:T2,M30:T5,M31:T1,M32:T4,M33:T9,M34:T7,M35:T1,M36:T6,M37:T1,M38:T5,M39:T7,M40:T1,M41:T2,M42:T4,M43:T10,M44:T3,M45:T6,M46:T7,M47:T1,M48:T3,M49:T6,M50:T2,M51:T5,M52:T4,M53:T8,M54:T9,M55:T1,M56:T9,M57:T10,M58:T2,M59:T5,M60:T6,M61:T7,M62:T1,M63:T1,M64:T2,M65:T6,M66:T9,M67:T3,M68:T8,M69:T7,M70:T5,M71:T10,M72:T4,M73:T4,M74:T3,M75:T6,M76:T9,M77:T10,M78:T3,M79:T9,M80:T2,M81:T7,M82:T8,M83:T5,M84:T6,M85:T10,M86:T1,M87:T4,M88:T9,M89:T1,M90:T10,M91:T3,M92:T6,M93:T2,M94:T4,M95:T8,M96:T2,M97:T6,M98:T1,M99:T8,M100:T10,M101:T3,M102:T4,M103:T8,M104:T5,M105:T6,M106:T9,M107:T8,M108:T1,M109:T6,M110:T7,M111:T3,M112:T1,M113:T3,M114:T4,M115:T8,M116:T2,M117:T6,M118:T5,M119:T7,M120:T7,M121:T4,M122:T5,M123:T2,M124:T10,M125:T8,M126:T5,M127:T3,M128:T7,M129:T9,M130:T6,M131:T10,M132:T1,M133:T4,M134:T8,M135:T7,M136:T3,M137:T9,M138:T1,M139:T6,M140:T4,M141:T5,M142:T10,M143:T9,M144:T6,M145:T10,M146:T2,M147:T7,M148:T8,M149:T5,M150:T3,M151:T2,M152:T3,M153:T8,M154:T4,M155:T7,M156:T6,M157:T9,M158:T10,M159:T5,M160:T1,M161:T6,M162:T1,M163:T10,M164:T5,M165:T8,M166:T3,M167:T9,M168:T4,M169:T6,M170:T7,M171:T8,M172:T10,M173:T2,M174:T2,M175:T4,M176:T7,M177:T9,M178:T1,M179:T5,M180:T3,M181:T8,M182:T1,M183:T6,M184:T5,M185:T2,M186:T3,M187:T7,M188:T9,M189:T2,M190:T10,M191:T4,M192:T8,M193:T8,M194:T2,M195:T7,M196:T5,M197:T8,M198:T10,M199:T4,M200:T9,M201:T5,M202:T9,M203:T8,M204:T2,M205:T6,M206:T7,M207:T3,M208:T4,M209:T5,M210:T10,M211:T9,M212:T4,M213:T10,M214:T5,M215:T6,M216:T1,M217:T9,M218:T4,M219:T2,M220:T3,M221:T7,M222:T5,M223:T8,M224:T6,M225:T10,M226:T1,M227:T8,M228:T3,M229:T4,M230:T5,M231:T10,M232:T2,M233:T7,M234:T1,M235:T9,M236:T3","0,0,1,0,2,0,3,0,2,0,3,0,2,2,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,3,0,1,0,2,0,1,0,0,3,0,0,0,0,0,1,0,3,2,0,3,2,0,2,0,3,2,2,0,1,2",3,0.176199,PASSED
