instance,precedence_encoding,precedence_graph,precedence_configuration,domain_filter_graph,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+,n/a
forumt-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafc.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafc.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafc.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafd.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 2,-
forumt-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafd.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafe.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafe.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 2,-
forumt-14crafe.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafe.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 2,-
forumt-14crafe.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 2,-
forumt-14crafe.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 2,-
forumt-14crafe.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafe.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
forumt-14crafe.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 2,-
forumt-14crafe.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 2,-
forumt-14crafe.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafe.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 2,-
forumt-14crafe.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 2,-
forumt-14crafe.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafe.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafe.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.9 2,-
forumt-14crafe.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
forumt-14crafe.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafe.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
forumt-14crafe.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafe.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafe.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 2,-
forumt-14crafe.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
forumt-14crafe.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 2,-
forumt-14crafe.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 2,-
forumt-14crafe.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 2,-
tic-12.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.1 0,-
tic-12crafc.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-12crafc.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-12crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-12crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-12crafc.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-12crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-12crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-12crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-12crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-12crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.2 0,-
tic-13.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-13.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-13.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-13.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-13.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-13.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.3 0,-
tic-13.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-13.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-13.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-13.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-13.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 0,-
tic-13.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-13.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-13.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-13.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-13.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-13.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-13crafb.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
